"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp2W_bs2622B.csv -cnm --socket 1 300",,,,"Date:","17 Jul 2017 12:08:20 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
1.316,12.368,79.737,0.0,0.0,6.579,256404.0,98.0,140914688.0,55283712.0,357191680.0,414818304.0,351.0,4.0,6.0,0.0,0.0
1.587,14.021,80.423,0.0,0.0,3.968,255352.0,188.0,140914688.0,55283712.0,357191680.0,414818304.0,350.0,3.0,6.0,0.0,0.0
1.067,12.0,81.867,0.0,0.0,5.067,259642.0,690.0,140947456.0,55283712.0,357191680.0,414785536.0,351.0,4.0,6.0,0.0,0.0
0.815,13.587,82.880,0.0,0.0,2.717,260728.0,98.0,141434880.0,55283712.0,357195776.0,414294016.0,351.0,4.0,6.0,0.0,0.0
1.902,13.043,81.250,0.272,0.0,3.533,251046.0,655.0,141565952.0,55291904.0,357199872.0,414150656.0,351.0,4.0,6.0,0.0,0.0
1.143,17.429,77.143,0.0,0.0,4.286,255274.0,196.0,141025280.0,55291904.0,357199872.0,414691328.0,352.0,4.0,6.0,0.0,0.0
0.563,19.718,76.056,0.0,0.0,3.662,247886.0,780.0,141049856.0,55291904.0,357199872.0,414666752.0,353.0,4.0,6.0,0.0,0.0
1.087,15.761,77.174,0.0,0.0,5.978,230138.0,98.0,141058048.0,55291904.0,357199872.0,414658560.0,353.0,4.0,6.0,0.0,0.0
1.061,14.589,80.106,0.0,0.0,4.244,245968.0,188.0,141058048.0,55291904.0,357199872.0,414658560.0,351.0,3.0,6.0,0.0,0.0
0.521,7.292,89.062,0.0,0.0,3.125,147066.0,564.0,140906496.0,55291904.0,357199872.0,414810112.0,351.0,4.0,6.0,0.0,0.0
3.553,5.838,88.832,0.0,0.0,1.777,94284.0,98.0,140898304.0,55300096.0,357199872.0,414810112.0,351.0,4.0,6.0,0.0,0.0
1.351,10.0,84.324,0.0,0.0,4.324,250208.0,356.0,140898304.0,55300096.0,357199872.0,414810112.0,350.0,3.0,6.0,0.0,0.0
1.093,10.383,85.792,0.0,0.0,2.732,233574.0,530.0,140898304.0,55300096.0,357199872.0,414810112.0,351.0,4.0,6.0,0.0,0.0
1.067,13.600,81.067,0.0,0.0,4.267,249825.0,188.0,140931072.0,55300096.0,357199872.0,414777344.0,351.0,4.0,6.0,0.0,0.0
1.550,14.729,79.328,0.0,0.0,4.393,250924.0,188.0,140898304.0,55300096.0,357199872.0,414810112.0,350.0,3.0,6.0,0.0,0.0
0.792,13.456,81.794,0.0,0.0,3.958,253184.0,196.0,140894208.0,55304192.0,357199872.0,414810112.0,351.0,4.0,6.0,0.0,0.0
0.773,14.433,79.639,0.0,0.0,5.155,248800.0,498.0,140894208.0,55304192.0,357199872.0,414810112.0,351.0,4.0,6.0,0.0,0.0
1.053,15.526,79.737,0.0,0.0,3.684,247214.0,188.0,140926976.0,55304192.0,357199872.0,414777344.0,351.0,4.0,6.0,0.0,0.0
1.877,22.252,72.386,0.0,0.0,3.485,246204.0,188.0,141021184.0,55304192.0,357199872.0,414683136.0,350.0,3.0,6.0,0.0,0.0
0.826,16.804,79.339,0.0,0.0,3.030,242536.0,943.0,141271040.0,55304192.0,357203968.0,414429184.0,351.0,4.0,6.0,0.0,0.0
1.075,19.086,78.226,0.0,0.0,1.613,266648.0,722.0,141307904.0,55312384.0,357203968.0,414384128.0,351.0,4.0,6.0,0.0,0.0
1.042,12.760,80.208,0.0,0.0,5.990,261706.0,200.0,141291520.0,55312384.0,357208064.0,414396416.0,350.0,4.0,6.0,0.0,0.0
0.836,11.421,86.072,0.0,0.0,1.671,259620.0,588.0,141258752.0,55312384.0,357208064.0,414429184.0,351.0,4.0,6.0,0.0,0.0
0.282,9.887,86.158,0.0,0.0,3.672,257702.0,412.0,141250560.0,55312384.0,357208064.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.479,6.509,90.828,0.0,0.0,1.183,258382.0,98.0,141250560.0,55312384.0,357208064.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.425,10.256,86.325,0.285,0.0,1.709,255640.0,278.0,141250560.0,55320576.0,357199872.0,414437376.0,350.0,3.0,6.0,0.0,0.0
0.792,13.984,81.003,0.0,0.0,4.222,257172.0,812.0,141250560.0,55320576.0,357199872.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.072,10.724,82.306,0.0,0.0,5.898,255936.0,98.0,141377536.0,55320576.0,357199872.0,414310400.0,351.0,4.0,6.0,0.0,0.0
1.070,13.369,81.016,0.0,0.0,4.545,259412.0,278.0,141250560.0,55320576.0,357199872.0,414437376.0,350.0,3.0,6.0,0.0,0.0
0.265,14.589,81.698,0.0,0.0,3.448,256820.0,196.0,141250560.0,55320576.0,357199872.0,414437376.0,351.0,4.0,6.0,0.0,0.0
0.794,15.079,78.307,0.265,0.0,5.556,252096.0,408.0,141365248.0,55324672.0,357208064.0,414310400.0,351.0,4.0,6.0,0.0,0.0
1.370,21.096,73.699,0.0,0.0,3.836,252206.0,188.0,141365248.0,55324672.0,357208064.0,414310400.0,351.0,4.0,6.0,0.0,0.0
1.351,21.081,72.703,0.0,0.0,4.865,253584.0,188.0,141365248.0,55324672.0,357208064.0,414310400.0,351.0,4.0,6.0,0.0,0.0
1.600,16.533,79.200,0.0,0.0,2.667,249780.0,188.0,141365248.0,55324672.0,357208064.0,414310400.0,350.0,4.0,6.0,0.0,0.0
1.374,10.440,83.516,0.0,0.0,4.670,249090.0,196.0,141365248.0,55324672.0,357208064.0,414310400.0,351.0,5.0,6.0,0.0,0.0
0.783,12.010,80.679,0.261,0.0,6.266,256796.0,1315.0,141393920.0,55328768.0,357208064.0,414277632.0,351.0,4.0,6.0,0.0,0.0
0.781,13.021,80.729,0.0,0.0,5.469,249244.0,380.0,141234176.0,55328768.0,357208064.0,414437376.0,350.0,3.0,6.0,0.0,0.0
0.554,9.972,85.042,0.0,0.0,4.432,250010.0,196.0,141234176.0,55328768.0,357208064.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.775,5.917,89.941,0.0,0.0,2.367,246480.0,498.0,141234176.0,55328768.0,357208064.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.120,9.244,86.555,0.0,0.0,3.081,251950.0,939.0,141234176.0,55328768.0,357208064.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.374,10.440,84.341,0.275,0.0,3.571,247940.0,482.0,141328384.0,55332864.0,357208064.0,414339072.0,351.0,4.0,6.0,0.0,0.0
1.397,9.777,84.637,0.0,0.0,4.190,247618.0,188.0,141230080.0,55332864.0,357208064.0,414437376.0,350.0,3.0,6.0,0.0,0.0
0.539,11.051,83.558,0.0,0.0,4.852,258216.0,1477.0,141262848.0,55332864.0,357208064.0,414404608.0,351.0,4.0,6.0,0.0,0.0
0.529,18.519,76.720,0.0,0.0,4.233,250708.0,458.0,141225984.0,55332864.0,357212160.0,414437376.0,350.0,3.0,6.0,0.0,0.0
0.552,20.442,75.691,0.0,0.0,3.315,241249.0,690.0,140869632.0,55332864.0,357212160.0,414793728.0,352.0,4.0,6.0,0.0,0.0
1.667,20.833,73.889,0.278,0.0,3.333,243434.0,98.0,140865536.0,55336960.0,357212160.0,414793728.0,352.0,4.0,6.0,0.0,0.0
2.725,11.444,82.561,0.0,0.0,3.270,238752.0,188.0,140861440.0,55336960.0,357216256.0,414793728.0,351.0,3.0,6.0,0.0,0.0
0.781,15.365,80.469,0.0,0.0,3.385,250332.0,196.0,140853248.0,55336960.0,357216256.0,414801920.0,351.0,4.0,6.0,0.0,0.0
0.802,12.032,82.888,0.0,0.0,4.278,251778.0,400.0,140836864.0,55336960.0,357216256.0,414818304.0,351.0,4.0,6.0,0.0,0.0
1.928,10.468,83.196,0.0,0.0,4.408,249468.0,98.0,140836864.0,55336960.0,357216256.0,414818304.0,351.0,4.0,6.0,0.0,0.0
1.337,12.834,81.818,0.0,0.0,4.011,250332.0,266.0,140959744.0,55345152.0,357212160.0,414691328.0,350.0,3.0,6.0,0.0,0.0
0.829,9.116,86.740,0.0,0.0,3.315,234554.0,196.0,140959744.0,55345152.0,357212160.0,414691328.0,351.0,4.0,6.0,0.0,0.0
1.441,6.916,87.608,0.0,0.0,4.035,243714.0,665.0,140959744.0,55345152.0,357212160.0,414691328.0,351.0,4.0,6.0,0.0,0.0
1.136,8.807,87.784,0.0,0.0,2.273,254618.0,1094.0,140959744.0,55345152.0,357212160.0,414691328.0,350.0,3.0,6.0,0.0,0.0
0.845,9.296,87.606,0.0,0.0,2.254,244148.0,498.0,140959744.0,55345152.0,357212160.0,414691328.0,351.0,4.0,6.0,0.0,0.0
1.412,11.017,86.723,0.0,0.0,0.847,244904.0,98.0,140959744.0,55345152.0,357212160.0,414691328.0,351.0,4.0,6.0,0.0,0.0
1.966,17.416,78.090,0.0,0.0,2.528,248026.0,266.0,140832768.0,55353344.0,357203968.0,414818304.0,350.0,3.0,6.0,0.0,0.0
0.545,21.798,74.387,0.0,0.0,3.270,242172.0,722.0,140849152.0,55353344.0,357220352.0,414785536.0,351.0,4.0,6.0,0.0,0.0
1.072,20.107,73.727,0.0,0.0,5.094,247852.0,98.0,140775424.0,55353344.0,357220352.0,414859264.0,351.0,4.0,6.0,0.0,0.0
1.053,14.737,81.053,0.0,0.0,3.158,245594.0,188.0,140828672.0,55353344.0,357220352.0,414806016.0,350.0,4.0,6.0,0.0,0.0
1.047,15.183,79.843,0.0,0.0,3.927,249280.0,196.0,140816384.0,55353344.0,357220352.0,414818304.0,351.0,4.0,6.0,0.0,0.0
0.264,15.567,81.794,0.0,0.0,2.375,262640.0,1649.0,140812288.0,55357440.0,357220352.0,414818304.0,350.0,3.0,6.0,0.0,0.0
0.789,16.842,80.526,0.0,0.0,1.842,255300.0,196.0,140812288.0,55357440.0,357220352.0,414818304.0,351.0,4.0,6.0,0.0,0.0
0.777,13.731,79.793,0.0,0.0,5.699,256822.0,1147.0,140812288.0,55357440.0,357220352.0,414818304.0,351.0,4.0,6.0,0.0,0.0
3.090,9.551,83.708,0.0,0.0,3.652,256390.0,188.0,140812288.0,55357440.0,357220352.0,414818304.0,351.0,4.0,6.0,0.0,0.0
1.617,13.208,82.480,0.0,0.0,2.695,256920.0,368.0,140808192.0,55357440.0,357224448.0,414818304.0,350.0,3.0,6.0,0.0,0.0
0.855,9.972,86.895,0.285,0.0,1.994,254196.0,196.0,140800000.0,55365632.0,357224448.0,414818304.0,351.0,4.0,6.0,0.0,0.0
1.133,9.915,87.819,0.0,0.0,1.133,242578.0,408.0,140800000.0,55365632.0,357224448.0,414818304.0,351.0,4.0,6.0,0.0,0.0
1.667,10.556,84.444,0.0,0.0,3.333,252168.0,290.0,140800000.0,55365632.0,357224448.0,414818304.0,351.0,4.0,6.0,0.0,0.0
1.923,12.637,83.242,0.0,0.0,2.198,150334.0,98.0,140800000.0,55365632.0,357224448.0,414818304.0,351.0,4.0,6.0,0.0,0.0
3.377,10.390,81.039,0.0,0.0,5.195,100050.0,188.0,140800000.0,55365632.0,357224448.0,414818304.0,350.0,4.0,6.0,0.0,0.0
0.773,13.660,76.546,0.0,0.0,9.021,225124.0,196.0,140791808.0,55373824.0,357224448.0,414818304.0,351.0,5.0,6.0,0.0,0.0
0.759,11.392,80.506,0.0,0.0,7.342,224326.0,780.0,140791808.0,55373824.0,357224448.0,414818304.0,351.0,4.0,6.0,0.0,0.0
1.259,14.861,77.834,0.0,0.0,6.045,239430.0,98.0,140791808.0,55373824.0,357224448.0,414818304.0,351.0,4.0,6.0,0.0,0.0
2.094,10.209,80.105,0.0,0.0,7.592,236348.0,188.0,140918784.0,55373824.0,357224448.0,414691328.0,350.0,4.0,6.0,0.0,0.0
1.013,10.886,78.481,0.0,0.0,9.620,250240.0,196.0,140918784.0,55373824.0,357224448.0,414691328.0,351.0,5.0,6.0,0.0,0.0
0.263,13.158,81.053,0.0,0.0,5.526,251092.0,1135.0,141074432.0,55377920.0,357224448.0,414531584.0,351.0,4.0,6.0,0.0,0.0
1.330,11.968,80.585,0.0,0.0,6.117,262762.0,290.0,140910592.0,55377920.0,357228544.0,414691328.0,351.0,4.0,6.0,0.0,0.0
2.473,12.363,81.593,0.0,0.0,3.571,267224.0,764.0,140910592.0,55377920.0,357228544.0,414691328.0,350.0,3.0,6.0,0.0,0.0
0.809,7.817,84.097,0.0,0.0,7.278,249656.0,408.0,140910592.0,55377920.0,357228544.0,414691328.0,351.0,4.0,6.0,0.0,0.0
0.912,4.863,91.489,0.0,0.0,2.736,260286.0,322.0,140943360.0,55377920.0,357228544.0,414658560.0,351.0,4.0,6.0,0.0,0.0
1.493,6.269,90.448,0.0,0.0,1.791,257224.0,278.0,140902400.0,55386112.0,357228544.0,414691328.0,350.0,3.0,6.0,0.0,0.0
0.556,22.222,74.722,0.0,0.0,2.500,259486.0,196.0,140902400.0,55386112.0,357228544.0,414691328.0,351.0,4.0,6.0,0.0,0.0
0.820,20.219,74.044,0.0,0.0,4.918,261248.0,310.0,140902400.0,55386112.0,357228544.0,414691328.0,351.0,4.0,6.0,0.0,0.0
0.526,17.368,76.053,0.0,0.0,6.053,261778.0,188.0,140902400.0,55386112.0,357228544.0,414691328.0,351.0,4.0,6.0,0.0,0.0
1.064,13.298,81.649,0.0,0.0,3.989,253658.0,212.0,140894208.0,55386112.0,357236736.0,414691328.0,351.0,4.0,6.0,0.0,0.0
1.279,12.532,76.215,0.0,0.0,9.974,259262.0,188.0,140894208.0,55386112.0,357236736.0,414691328.0,350.0,3.0,6.0,0.0,0.0
0.494,14.815,76.049,0.0,0.0,8.642,266332.0,1555.0,140918784.0,55394304.0,357236736.0,414658560.0,351.0,4.0,6.0,0.0,0.0
0.775,13.953,79.845,0.0,0.0,5.426,251074.0,278.0,140886016.0,55394304.0,357236736.0,414691328.0,350.0,3.0,6.0,0.0,0.0
0.518,11.917,80.570,0.0,0.0,6.995,243266.0,690.0,140886016.0,55394304.0,357236736.0,414691328.0,351.0,4.0,6.0,0.0,0.0
1.842,13.158,80.526,0.0,0.0,4.474,247344.0,164.0,141012992.0,55394304.0,357236736.0,414564352.0,351.0,4.0,6.0,0.0,0.0
1.847,12.665,80.475,0.0,0.0,5.013,247066.0,344.0,141520896.0,55394304.0,357236736.0,414056448.0,350.0,4.0,6.0,0.0,0.0
1.042,12.500,80.729,0.0,0.0,5.729,245454.0,654.0,141139968.0,55402496.0,357228544.0,414437376.0,351.0,4.0,6.0,0.0,0.0
0.789,14.211,81.316,0.0,0.0,3.684,252572.0,188.0,141139968.0,55402496.0,357228544.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.471,9.412,86.471,0.0,0.0,2.647,249004.0,98.0,141139968.0,55402496.0,357228544.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.515,14.545,80.909,0.0,0.0,3.030,253392.0,278.0,141139968.0,55402496.0,357228544.0,414437376.0,350.0,3.0,6.0,0.0,0.0
0.587,15.249,80.059,0.0,0.0,4.106,243250.0,196.0,141139968.0,55402496.0,357228544.0,414437376.0,351.0,4.0,6.0,0.0,0.0
0.882,9.412,87.059,0.0,0.0,2.647,255232.0,400.0,141139968.0,55406592.0,357224448.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.108,11.357,83.657,0.0,0.0,3.878,251482.0,98.0,141254656.0,55406592.0,357236736.0,414310400.0,351.0,4.0,6.0,0.0,0.0
1.892,11.892,82.162,0.0,0.0,4.054,255300.0,344.0,141254656.0,55406592.0,357236736.0,414310400.0,350.0,3.0,6.0,0.0,0.0
0.815,10.598,84.239,0.0,0.0,4.348,249877.0,498.0,141254656.0,55406592.0,357236736.0,414310400.0,351.0,4.0,6.0,0.0,0.0
1.087,12.772,82.609,0.0,0.0,3.533,248126.0,188.0,141287424.0,55406592.0,357236736.0,414277632.0,351.0,4.0,6.0,0.0,0.0
1.867,12.0,81.600,0.267,0.0,4.267,244080.0,188.0,141250560.0,55410688.0,357236736.0,414310400.0,350.0,3.0,6.0,0.0,0.0
0.538,11.022,83.333,0.0,0.0,5.108,246284.0,196.0,141250560.0,55410688.0,357236736.0,414310400.0,351.0,4.0,6.0,0.0,0.0
0.543,11.685,84.783,0.0,0.0,2.989,245794.0,408.0,141250560.0,55410688.0,357236736.0,414310400.0,351.0,4.0,6.0,0.0,0.0
1.362,11.444,82.561,0.0,0.0,4.632,249550.0,98.0,141246464.0,55410688.0,357240832.0,414310400.0,351.0,4.0,6.0,0.0,0.0
1.630,10.326,83.967,0.0,0.0,4.076,233265.0,266.0,141246464.0,55410688.0,357240832.0,414310400.0,350.0,3.0,6.0,0.0,0.0
1.090,14.714,81.199,0.272,0.0,2.725,236420.0,710.0,141295616.0,55418880.0,357240832.0,414253056.0,352.0,4.0,6.0,0.0,0.0
0.882,16.765,80.0,0.0,0.0,2.353,242570.0,188.0,141262848.0,55418880.0,357240832.0,414285824.0,352.0,4.0,6.0,0.0,0.0
1.497,14.970,80.539,0.0,0.0,2.994,248906.0,98.0,141262848.0,55418880.0,357240832.0,414285824.0,352.0,4.0,6.0,0.0,0.0
1.685,9.831,85.112,0.0,0.0,3.371,237550.0,188.0,141135872.0,55418880.0,357240832.0,414412800.0,350.0,3.0,6.0,0.0,0.0
0.850,8.782,88.385,0.0,0.0,1.983,240592.0,588.0,141111296.0,55418880.0,357240832.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.153,9.222,87.608,0.0,0.0,2.017,256864.0,98.0,141103104.0,55427072.0,357240832.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.124,9.831,85.674,0.0,0.0,3.371,252362.0,188.0,141103104.0,55427072.0,357240832.0,414437376.0,350.0,3.0,6.0,0.0,0.0
1.370,11.233,82.740,0.0,0.0,4.658,254242.0,196.0,141103104.0,55427072.0,357240832.0,414437376.0,351.0,4.0,6.0,0.0,0.0
0.278,10.0,85.833,0.0,0.0,3.889,250700.0,196.0,141099008.0,55427072.0,357244928.0,414437376.0,351.0,4.0,6.0,0.0,0.0
0.820,9.016,84.426,0.0,0.0,5.738,252532.0,98.0,141099008.0,55427072.0,357244928.0,414437376.0,351.0,4.0,6.0,0.0,0.0
0.543,10.598,83.696,0.0,0.0,5.163,252220.0,196.0,141099008.0,55427072.0,357244928.0,414437376.0,351.0,4.0,6.0,0.0,0.0
0.817,11.444,83.379,0.0,0.0,4.360,253282.0,98.0,141099008.0,55427072.0,357244928.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.887,12.129,81.671,0.0,0.0,4.313,251068.0,98.0,141099008.0,55427072.0,357244928.0,414437376.0,351.0,4.0,6.0,0.0,0.0
0.836,14.485,79.109,0.0,0.0,5.571,250928.0,376.0,141094912.0,55427072.0,357249024.0,414437376.0,351.0,4.0,6.0,0.0,0.0
0.847,20.339,76.836,0.0,0.0,1.977,248106.0,388.0,141094912.0,55427072.0,357249024.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.681,17.647,77.031,0.0,0.0,3.641,243856.0,278.0,141266944.0,55431168.0,357257216.0,414253056.0,352.0,4.0,6.0,0.0,0.0
1.445,7.514,87.861,0.0,0.0,3.179,249340.0,188.0,141234176.0,55431168.0,357257216.0,414285824.0,351.0,3.0,6.0,0.0,0.0
0.852,9.375,88.068,0.0,0.0,1.705,247756.0,196.0,141234176.0,55431168.0,357257216.0,414285824.0,352.0,4.0,6.0,0.0,0.0
0.554,11.911,84.765,0.0,0.0,2.770,252904.0,196.0,141225984.0,55431168.0,357257216.0,414294016.0,351.0,4.0,6.0,0.0,0.0
1.340,14.209,81.501,0.0,0.0,2.949,245274.0,98.0,141209600.0,55431168.0,357257216.0,414310400.0,351.0,4.0,6.0,0.0,0.0
1.374,11.264,85.165,0.275,0.0,1.923,249710.0,408.0,141209600.0,55435264.0,357253120.0,414310400.0,351.0,4.0,6.0,0.0,0.0
0.813,11.924,82.927,0.0,0.0,4.336,255148.0,188.0,141201408.0,55435264.0,357261312.0,414310400.0,351.0,4.0,6.0,0.0,0.0
1.567,8.094,87.990,0.0,0.0,2.350,155720.0,98.0,141201408.0,55435264.0,357261312.0,414310400.0,351.0,4.0,6.0,0.0,0.0
2.356,5.497,88.482,0.0,0.0,3.665,95038.0,188.0,141201408.0,55435264.0,357261312.0,414310400.0,350.0,4.0,6.0,0.0,0.0
0.539,13.208,82.749,0.0,0.0,3.504,249700.0,812.0,141209600.0,55435264.0,357261312.0,414302208.0,351.0,4.0,6.0,0.0,0.0
1.072,10.992,82.842,0.0,0.0,5.094,231564.0,98.0,141074432.0,55435264.0,357261312.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.124,16.854,77.809,0.0,0.0,4.213,233180.0,188.0,141078528.0,55443456.0,357261312.0,414425088.0,350.0,3.0,6.0,0.0,0.0
0.563,20.282,75.775,0.0,0.0,3.380,249524.0,498.0,141066240.0,55443456.0,357261312.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.719,14.900,79.656,0.0,0.0,3.725,252496.0,220.0,141062144.0,55443456.0,357265408.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.136,8.807,87.500,0.0,0.0,2.557,249964.0,188.0,141074432.0,55443456.0,357265408.0,414425088.0,350.0,4.0,6.0,0.0,0.0
0.862,8.333,88.506,0.0,0.0,2.299,250804.0,576.0,141062144.0,55443456.0,357265408.0,414437376.0,351.0,4.0,6.0,0.0,0.0
0.546,12.842,83.607,0.0,0.0,3.005,258522.0,873.0,141074432.0,55451648.0,357257216.0,414425088.0,351.0,4.0,6.0,0.0,0.0
2.122,12.732,80.637,0.0,0.0,4.509,247342.0,98.0,141127680.0,55451648.0,357257216.0,414371840.0,351.0,4.0,6.0,0.0,0.0
1.362,12.262,83.651,0.0,0.0,2.725,249490.0,278.0,141062144.0,55451648.0,357257216.0,414437376.0,350.0,3.0,6.0,0.0,0.0
0.535,12.834,82.888,0.0,0.0,3.743,244882.0,722.0,141053952.0,55451648.0,357265408.0,414437376.0,351.0,4.0,6.0,0.0,0.0
0.787,15.223,79.790,0.0,0.0,4.199,247526.0,98.0,141053952.0,55451648.0,357265408.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.053,14.737,80.526,0.0,0.0,3.684,255122.0,188.0,141053952.0,55459840.0,357257216.0,414437376.0,350.0,3.0,6.0,0.0,0.0
0.779,15.584,79.740,0.0,0.0,3.896,256974.0,1045.0,141053952.0,55459840.0,357257216.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.323,14.550,79.630,0.0,0.0,4.497,258880.0,404.0,141082624.0,55459840.0,357261312.0,414404608.0,351.0,4.0,6.0,0.0,0.0
1.882,22.312,71.237,0.0,0.0,4.570,251022.0,200.0,141082624.0,55459840.0,357261312.0,414404608.0,350.0,4.0,6.0,0.0,0.0
0.857,16.857,77.143,0.0,0.0,5.143,247344.0,486.0,141037568.0,55459840.0,357273600.0,414437376.0,351.0,4.0,6.0,0.0,0.0
0.274,14.247,79.726,0.0,0.0,5.753,252274.0,412.0,141037568.0,55459840.0,357273600.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.333,13.333,80.533,0.0,0.0,4.800,251082.0,98.0,141033472.0,55463936.0,357273600.0,414437376.0,351.0,4.0,6.0,0.0,0.0
1.913,10.109,83.880,0.0,0.0,4.098,247044.0,188.0,141033472.0,55463936.0,357273600.0,414437376.0,350.0,3.0,6.0,0.0,0.0
0.857,8.571,88.0,0.0,0.0,2.571,259618.0,1449.0,141131776.0,55463936.0,357273600.0,414339072.0,351.0,4.0,6.0,0.0,0.0
0.888,7.101,90.533,0.0,0.0,1.479,260624.0,392.0,141033472.0,55463936.0,357273600.0,414437376.0,350.0,3.0,6.0,0.0,0.0
0.563,11.268,86.479,0.0,0.0,1.690,262116.0,196.0,141033472.0,55463936.0,357273600.0,414437376.0,351.0,4.0,6.0,0.0,0.0
0.794,12.698,80.688,0.0,0.0,5.820,261490.0,498.0,141152256.0,55468032.0,357277696.0,414310400.0,351.0,4.0,6.0,0.0,0.0
1.279,16.368,78.261,0.0,0.0,4.092,259038.0,98.0,141148160.0,55468032.0,357281792.0,414310400.0,351.0,4.0,6.0,0.0,0.0
1.302,15.365,79.688,0.0,0.0,3.646,247840.0,344.0,141275136.0,55468032.0,357281792.0,414183424.0,350.0,3.0,6.0,0.0,0.0
0.513,17.436,78.718,0.0,0.0,3.333,254932.0,196.0,141275136.0,55468032.0,357281792.0,414183424.0,351.0,4.0,6.0,0.0,0.0
