"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp1w_bs4B.csv -cnm --socket 1 300",,,,"Date:","21 Jul 2017 12:40:20 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
0.533,15.200,78.400,0.0,0.0,5.867,413428.0,133448.0,152821760.0,62918656.0,380137472.0,372330496.0,350.0,4.0,6.0,0.0,0.0
0.833,13.056,81.111,0.0,0.0,5.0,384302.0,112240.0,152739840.0,62918656.0,380145664.0,372404224.0,350.0,4.0,6.0,0.0,0.0
0.804,17.962,74.799,0.0,0.0,6.434,357812.0,100635.0,152739840.0,62918656.0,380145664.0,372404224.0,350.0,4.0,6.0,0.0,0.0
1.401,19.328,72.269,0.0,0.0,7.003,410196.0,147810.0,152752128.0,62918656.0,380149760.0,372387840.0,350.0,4.0,6.0,0.0,0.0
1.685,13.764,81.180,0.0,0.0,3.371,392258.0,117166.0,152719360.0,62918656.0,380149760.0,372420608.0,349.0,3.0,6.0,0.0,0.0
0.522,3.916,95.039,0.0,0.0,0.522,64730.0,35728.0,152702976.0,62918656.0,380149760.0,372436992.0,350.0,4.0,6.0,0.0,0.0
1.809,13.695,79.587,0.0,0.0,4.910,341704.0,110297.0,152694784.0,62918656.0,380149760.0,372445184.0,349.0,4.0,6.0,0.0,0.0
0.545,12.807,81.199,0.0,0.0,5.450,382968.0,155990.0,152637440.0,62918656.0,380149760.0,372502528.0,350.0,4.0,6.0,0.0,0.0
1.374,12.912,82.143,0.0,0.0,3.571,395890.0,154332.0,152670208.0,62918656.0,380149760.0,372469760.0,350.0,4.0,6.0,0.0,0.0
1.907,10.082,79.564,0.0,0.0,8.447,401571.0,146410.0,152768512.0,62918656.0,380149760.0,372371456.0,349.0,3.0,6.0,0.0,0.0
1.355,14.634,79.404,0.0,0.0,4.607,413448.0,121968.0,152686592.0,62918656.0,380149760.0,372453376.0,350.0,4.0,6.0,0.0,0.0
1.105,12.707,80.939,0.0,0.0,5.249,458984.0,124867.0,152670208.0,62918656.0,380149760.0,372469760.0,349.0,4.0,6.0,0.0,0.0
1.111,11.944,82.222,0.0,0.0,4.722,419574.0,143185.0,152694784.0,62918656.0,380149760.0,372445184.0,350.0,4.0,6.0,0.0,0.0
0.820,13.388,81.148,0.0,0.0,4.645,401340.0,159510.0,152645632.0,62918656.0,380149760.0,372494336.0,349.0,3.0,6.0,0.0,0.0
0.281,17.416,77.247,0.0,0.0,5.056,386570.0,158779.0,152711168.0,62918656.0,380149760.0,372428800.0,350.0,4.0,6.0,0.0,0.0
1.453,18.023,74.128,0.0,0.0,6.395,384798.0,140724.0,152735744.0,62918656.0,380149760.0,372404224.0,350.0,4.0,6.0,0.0,0.0
1.749,19.534,76.093,0.292,0.0,2.332,371558.0,156120.0,152834048.0,62918656.0,380149760.0,372305920.0,349.0,3.0,6.0,0.0,0.0
0.855,11.111,83.761,0.0,0.0,4.274,403460.0,133238.0,152678400.0,62918656.0,380149760.0,372461568.0,350.0,4.0,6.0,0.0,0.0
0.838,13.687,82.961,0.0,0.0,2.514,394308.0,142130.0,152662016.0,62918656.0,380149760.0,372477952.0,350.0,4.0,6.0,0.0,0.0
1.130,10.734,82.768,0.0,0.0,5.367,389284.0,133262.0,152678400.0,62918656.0,380149760.0,372461568.0,350.0,4.0,6.0,0.0,0.0
1.961,11.485,82.913,0.0,0.0,3.641,397274.0,142870.0,152707072.0,62918656.0,380153856.0,372428800.0,350.0,4.0,6.0,0.0,0.0
1.370,13.699,80.822,0.274,0.0,3.836,372498.0,143800.0,152784896.0,62918656.0,380153856.0,372350976.0,349.0,4.0,6.0,0.0,0.0
1.117,12.849,81.844,0.0,0.0,4.190,415756.0,130002.0,152797184.0,62918656.0,380157952.0,372334592.0,350.0,5.0,6.0,0.0,0.0
1.099,15.934,80.220,0.0,0.0,2.747,433888.0,132162.0,152862720.0,62918656.0,380157952.0,372269056.0,350.0,4.0,6.0,0.0,0.0
1.102,13.499,81.543,0.0,0.0,3.857,378614.0,133860.0,152862720.0,62918656.0,380157952.0,372269056.0,349.0,3.0,6.0,0.0,0.0
0.831,15.512,81.717,0.0,0.0,1.939,403448.0,145425.0,152756224.0,62918656.0,380157952.0,372375552.0,350.0,4.0,6.0,0.0,0.0
0.559,13.128,81.844,0.0,0.0,4.469,432482.0,133100.0,152764416.0,62918656.0,380157952.0,372367360.0,349.0,3.0,6.0,0.0,0.0
0.862,17.816,75.575,0.287,0.0,5.460,417298.0,137002.0,152756224.0,62918656.0,380157952.0,372375552.0,350.0,4.0,6.0,0.0,0.0
1.159,20.580,74.493,0.0,0.0,3.768,416070.0,143590.0,152788992.0,62918656.0,380157952.0,372342784.0,350.0,4.0,6.0,0.0,0.0
0.833,17.500,75.278,0.0,0.0,6.389,401278.0,140840.0,152838144.0,62918656.0,380157952.0,372293632.0,350.0,4.0,6.0,0.0,0.0
1.366,12.295,82.240,0.0,0.0,4.098,380924.0,155490.0,152739840.0,62918656.0,380157952.0,372391936.0,349.0,3.0,6.0,0.0,0.0
0.820,13.934,80.874,0.0,0.0,4.372,413719.0,149219.0,152821760.0,62918656.0,380157952.0,372310016.0,349.0,3.0,6.0,0.0,0.0
0.556,13.333,82.500,0.0,0.0,3.611,392592.0,157690.0,152932352.0,62922752.0,380153856.0,372199424.0,350.0,4.0,6.0,0.0,0.0
1.130,13.842,83.333,0.0,0.0,1.695,418256.0,120887.0,152731648.0,62922752.0,380153856.0,372400128.0,349.0,3.0,6.0,0.0,0.0
1.133,11.331,83.569,0.0,0.0,3.966,385958.0,143038.0,152870912.0,62922752.0,380153856.0,372260864.0,350.0,4.0,6.0,0.0,0.0
1.425,11.966,83.476,0.0,0.0,3.134,404940.0,138620.0,152793088.0,62922752.0,380157952.0,372334592.0,350.0,4.0,6.0,0.0,0.0
0.541,14.595,79.730,0.0,0.0,5.135,443366.0,144071.0,152883200.0,62922752.0,380157952.0,372244480.0,349.0,3.0,6.0,0.0,0.0
1.120,12.325,82.353,0.0,0.0,4.202,403584.0,148455.0,152801280.0,62930944.0,380149760.0,372326400.0,350.0,4.0,6.0,0.0,0.0
0.831,11.080,81.440,0.0,0.0,6.648,426942.0,128114.0,152875008.0,62930944.0,380149760.0,372252672.0,350.0,4.0,6.0,0.0,0.0
0.860,11.175,83.954,0.0,0.0,4.011,452772.0,133658.0,152793088.0,62930944.0,380149760.0,372334592.0,349.0,3.0,6.0,0.0,0.0
0.875,19.534,75.219,0.0,0.0,4.373,430534.0,139398.0,152793088.0,62930944.0,380149760.0,372334592.0,350.0,4.0,6.0,0.0,0.0
1.136,21.023,73.580,0.0,0.0,4.261,388992.0,125591.0,152793088.0,62930944.0,380149760.0,372334592.0,349.0,3.0,6.0,0.0,0.0
0.815,19.293,75.0,0.0,0.0,4.891,381828.0,168615.0,152809472.0,62935040.0,380145664.0,372318208.0,350.0,4.0,6.0,0.0,0.0
0.847,13.842,83.333,0.0,0.0,1.977,437308.0,151440.0,152788992.0,62935040.0,380157952.0,372326400.0,349.0,3.0,6.0,0.0,0.0
0.855,11.111,83.761,0.0,0.0,4.274,463275.0,134065.0,152797184.0,62935040.0,380157952.0,372318208.0,349.0,3.0,6.0,0.0,0.0
0.829,14.917,80.387,0.0,0.0,3.867,458045.0,133225.0,152797184.0,62935040.0,380157952.0,372318208.0,349.0,4.0,6.0,0.0,0.0
0.271,13.821,81.030,0.0,0.0,4.878,386250.0,159838.0,152801280.0,62935040.0,380157952.0,372314112.0,350.0,4.0,6.0,0.0,0.0
0.815,12.228,79.891,0.543,0.0,6.522,409122.0,144368.0,152924160.0,62943232.0,380149760.0,372191232.0,350.0,4.0,6.0,0.0,0.0
1.359,13.315,79.620,0.0,0.0,5.707,422986.0,136907.0,152948736.0,62943232.0,380157952.0,372158464.0,349.0,3.0,6.0,0.0,0.0
0.850,14.164,82.153,0.0,0.0,2.833,464998.0,122375.0,152911872.0,62943232.0,380162048.0,372191232.0,349.0,4.0,6.0,0.0,0.0
1.124,12.921,81.742,0.0,0.0,4.213,442194.0,132748.0,152911872.0,62943232.0,380162048.0,372191232.0,350.0,4.0,6.0,0.0,0.0
1.099,15.659,80.495,0.0,0.0,2.747,457290.0,127765.0,152969216.0,62943232.0,380162048.0,372133888.0,350.0,4.0,6.0,0.0,0.0
1.685,13.202,80.056,0.0,0.0,5.056,391364.0,145756.0,153014272.0,62947328.0,380162048.0,372084736.0,350.0,4.0,6.0,0.0,0.0
3.179,19.075,73.121,0.0,0.0,4.624,413538.0,138900.0,152895488.0,62947328.0,380166144.0,372199424.0,350.0,3.0,6.0,0.0,0.0
1.136,21.591,72.443,0.0,0.0,4.830,437712.0,132505.0,152891392.0,62947328.0,380170240.0,372199424.0,350.0,4.0,6.0,0.0,0.0
1.613,16.935,75.538,0.0,0.0,5.914,396168.0,149410.0,152956928.0,62947328.0,380170240.0,372133888.0,351.0,4.0,6.0,0.0,0.0
1.149,12.356,83.908,0.0,0.0,2.586,407864.0,132795.0,152829952.0,62947328.0,380170240.0,372260864.0,349.0,3.0,6.0,0.0,0.0
1.366,13.115,80.874,0.0,0.0,4.645,410554.0,146379.0,152768512.0,62951424.0,380170240.0,372318208.0,350.0,4.0,6.0,0.0,0.0
1.934,15.193,79.834,0.0,0.0,3.039,414106.0,137990.0,152944640.0,62951424.0,380170240.0,372142080.0,350.0,4.0,6.0,0.0,0.0
1.644,14.247,80.274,0.0,0.0,3.836,429395.0,142680.0,152879104.0,62951424.0,380170240.0,372207616.0,349.0,3.0,6.0,0.0,0.0
0.833,13.611,82.500,0.0,0.0,3.056,399520.0,150110.0,152870912.0,62951424.0,380170240.0,372215808.0,350.0,4.0,6.0,0.0,0.0
1.102,10.744,82.094,0.0,0.0,6.061,402462.0,154187.0,152870912.0,62951424.0,380170240.0,372215808.0,350.0,4.0,6.0,0.0,0.0
0.838,10.056,84.916,0.0,0.0,4.190,352078.0,193940.0,152928256.0,62951424.0,380170240.0,372158464.0,349.0,3.0,6.0,0.0,0.0
0.831,13.019,83.380,0.0,0.0,2.770,357590.0,188735.0,152702976.0,62959616.0,380170240.0,372375552.0,349.0,3.0,6.0,0.0,0.0
1.604,14.439,81.283,0.0,0.0,2.674,314024.0,193877.0,152875008.0,62959616.0,380170240.0,372203520.0,349.0,3.0,6.0,0.0,0.0
1.058,4.762,93.651,0.0,0.0,0.529,76676.0,50918.0,152752128.0,62959616.0,380170240.0,372326400.0,350.0,4.0,6.0,0.0,0.0
2.507,18.663,75.487,0.0,0.0,3.343,286422.0,152320.0,152743936.0,62959616.0,380170240.0,372334592.0,350.0,4.0,6.0,0.0,0.0
1.389,19.722,72.500,0.0,0.0,6.389,356922.0,164021.0,152723456.0,62959616.0,380174336.0,372350976.0,349.0,3.0,6.0,0.0,0.0
0.829,13.536,78.729,0.276,0.0,6.630,439132.0,125958.0,152756224.0,62963712.0,380178432.0,372310016.0,350.0,4.0,6.0,0.0,0.0
1.102,12.397,81.818,0.0,0.0,4.683,402798.0,157413.0,152748032.0,62963712.0,380178432.0,372318208.0,349.0,3.0,6.0,0.0,0.0
0.552,13.536,80.387,0.0,0.0,5.525,410104.0,130270.0,152707072.0,62963712.0,380178432.0,372359168.0,350.0,4.0,6.0,0.0,0.0
1.644,12.055,80.548,0.0,0.0,5.753,420374.0,134925.0,152690688.0,62963712.0,380178432.0,372375552.0,349.0,3.0,6.0,0.0,0.0
1.090,14.169,80.109,0.0,0.0,4.632,398073.0,149065.0,152756224.0,62963712.0,380178432.0,372310016.0,350.0,4.0,6.0,0.0,0.0
0.824,13.462,80.495,0.0,0.0,5.220,422156.0,139420.0,152690688.0,62971904.0,380170240.0,372375552.0,349.0,3.0,6.0,0.0,0.0
0.552,14.917,81.215,0.0,0.0,3.315,413294.0,137739.0,152690688.0,62971904.0,380170240.0,372375552.0,350.0,4.0,6.0,0.0,0.0
1.653,12.948,81.267,0.0,0.0,4.132,390288.0,138532.0,152731648.0,62971904.0,380178432.0,372326400.0,350.0,4.0,6.0,0.0,0.0
1.662,11.911,82.548,0.0,0.0,3.878,371532.0,160750.0,152805376.0,62971904.0,380178432.0,372252672.0,349.0,3.0,6.0,0.0,0.0
0.820,15.027,80.601,0.0,0.0,3.552,432394.0,147800.0,152698880.0,62971904.0,380178432.0,372359168.0,350.0,4.0,6.0,0.0,0.0
2.247,20.506,74.438,0.0,0.0,2.809,436612.0,133804.0,152797184.0,62976000.0,380174336.0,372260864.0,350.0,4.0,6.0,0.0,0.0
1.377,22.039,72.176,0.0,0.0,4.408,396753.0,160880.0,152797184.0,62976000.0,380174336.0,372260864.0,349.0,3.0,6.0,0.0,0.0
1.140,21.652,74.074,0.0,0.0,3.134,403540.0,122458.0,152776704.0,62976000.0,380178432.0,372277248.0,350.0,4.0,6.0,0.0,0.0
1.351,15.135,80.541,0.0,0.0,2.973,401530.0,151237.0,152768512.0,62976000.0,380178432.0,372285440.0,349.0,3.0,6.0,0.0,0.0
1.090,13.351,80.381,0.0,0.0,5.177,410234.0,145813.0,152633344.0,62976000.0,380178432.0,372420608.0,350.0,4.0,6.0,0.0,0.0
1.093,14.208,79.508,0.273,0.0,4.918,451634.0,122400.0,152629248.0,62980096.0,380178432.0,372420608.0,349.0,3.0,6.0,0.0,0.0
1.644,14.247,81.096,0.0,0.0,3.014,434538.0,141715.0,152686592.0,62980096.0,380178432.0,372363264.0,349.0,3.0,6.0,0.0,0.0
1.389,13.333,81.667,0.0,0.0,3.611,420268.0,143562.0,152637440.0,62980096.0,380178432.0,372412416.0,350.0,4.0,6.0,0.0,0.0
0.845,14.085,81.690,0.0,0.0,3.380,405276.0,124080.0,152678400.0,62980096.0,380178432.0,372371456.0,350.0,4.0,6.0,0.0,0.0
1.099,15.385,80.220,0.0,0.0,3.297,418684.0,126210.0,152576000.0,62980096.0,380182528.0,372469760.0,350.0,4.0,6.0,0.0,0.0
1.397,12.011,83.240,0.279,0.0,3.073,413040.0,133974.0,152698880.0,62988288.0,380186624.0,372334592.0,349.0,3.0,6.0,0.0,0.0
0.845,10.986,83.099,0.0,0.0,5.070,432172.0,137648.0,152776704.0,62988288.0,380186624.0,372256768.0,350.0,4.0,6.0,0.0,0.0
1.359,14.402,80.435,0.0,0.0,3.804,419126.0,150598.0,152932352.0,62988288.0,380186624.0,372101120.0,350.0,4.0,6.0,0.0,0.0
0.838,18.994,75.698,0.0,0.0,4.469,369944.0,169960.0,152784896.0,62988288.0,380186624.0,372248576.0,350.0,4.0,6.0,0.0,0.0
1.136,23.295,71.591,0.0,0.0,3.977,428556.0,121895.0,152805376.0,62988288.0,380190720.0,372224000.0,351.0,4.0,6.0,0.0,0.0
1.108,17.452,77.839,0.0,0.0,3.601,336232.0,159890.0,152858624.0,62988288.0,380190720.0,372170752.0,350.0,3.0,6.0,0.0,0.0
1.102,13.499,80.716,0.826,0.0,3.857,395428.0,152040.0,152801280.0,62996480.0,380190720.0,372219904.0,351.0,4.0,6.0,0.0,0.0
0.840,11.765,81.793,0.0,0.0,5.602,433598.0,132927.0,153055232.0,62996480.0,380190720.0,371965952.0,349.0,3.0,6.0,0.0,0.0
1.397,10.894,81.564,0.0,0.0,6.145,393526.0,139055.0,152956928.0,62996480.0,380190720.0,372064256.0,349.0,4.0,6.0,0.0,0.0
0.813,13.821,79.675,0.0,0.0,5.691,413254.0,140170.0,153022464.0,62996480.0,380190720.0,371998720.0,350.0,4.0,6.0,0.0,0.0
0.857,10.286,84.286,0.0,0.0,4.571,445441.0,139479.0,152989696.0,62996480.0,380190720.0,372031488.0,349.0,3.0,6.0,0.0,0.0
0.831,12.465,80.886,0.0,0.0,5.817,433371.0,131720.0,152944640.0,63000576.0,380190720.0,372072448.0,350.0,4.0,6.0,0.0,0.0
0.815,11.685,81.522,0.0,0.0,5.978,384950.0,149555.0,152956928.0,63000576.0,380194816.0,372056064.0,349.0,3.0,6.0,0.0,0.0
1.592,15.119,79.310,0.0,0.0,3.979,381930.0,142220.0,152932352.0,63000576.0,380194816.0,372080640.0,350.0,4.0,6.0,0.0,0.0
2.186,14.208,79.781,0.0,0.0,3.825,384500.0,148732.0,152379392.0,63000576.0,380194816.0,372633600.0,350.0,4.0,6.0,0.0,0.0
3.099,10.141,82.254,0.0,0.0,4.507,390940.0,145270.0,152281088.0,63000576.0,380194816.0,372731904.0,349.0,3.0,6.0,0.0,0.0
0.568,22.727,72.727,0.0,0.0,3.977,401342.0,133190.0,152342528.0,63004672.0,380194816.0,372666368.0,350.0,4.0,6.0,0.0,0.0
1.149,18.678,74.138,0.0,0.0,6.034,417826.0,145623.0,152293376.0,63004672.0,380194816.0,372715520.0,349.0,3.0,6.0,0.0,0.0
1.441,14.121,79.539,0.0,0.0,4.899,400706.0,150509.0,152350720.0,63004672.0,380194816.0,372658176.0,349.0,3.0,6.0,0.0,0.0
1.393,11.142,81.894,0.0,0.0,5.571,378116.0,151018.0,152784896.0,63004672.0,380194816.0,372224000.0,350.0,4.0,6.0,0.0,0.0
0.820,15.027,80.874,0.0,0.0,3.279,406982.0,138395.0,152788992.0,63004672.0,380194816.0,372219904.0,350.0,4.0,6.0,0.0,0.0
0.855,11.396,83.191,0.285,0.0,4.274,448764.0,129556.0,152928256.0,63012864.0,380194816.0,372072448.0,349.0,3.0,6.0,0.0,0.0
1.114,10.585,83.844,0.0,0.0,4.457,362484.0,176890.0,152903680.0,63012864.0,380194816.0,372097024.0,350.0,4.0,6.0,0.0,0.0
1.344,13.710,80.108,0.0,0.0,4.839,413144.0,167291.0,152879104.0,63012864.0,380194816.0,372121600.0,349.0,3.0,6.0,0.0,0.0
1.105,12.983,80.939,0.0,0.0,4.972,412256.0,132580.0,152961024.0,63012864.0,380194816.0,372039680.0,350.0,4.0,6.0,0.0,0.0
1.389,12.500,82.222,0.0,0.0,3.889,412128.0,140015.0,152862720.0,63012864.0,380194816.0,372137984.0,349.0,3.0,6.0,0.0,0.0
1.657,12.431,80.663,0.0,0.0,5.249,423954.0,140077.0,152870912.0,63021056.0,380190720.0,372125696.0,350.0,4.0,6.0,0.0,0.0
1.153,12.104,84.150,0.0,0.0,2.594,407516.0,138170.0,152788992.0,63021056.0,380198912.0,372199424.0,349.0,4.0,6.0,0.0,0.0
0.857,10.571,82.0,0.0,0.0,6.571,408072.0,132418.0,152748032.0,63021056.0,380198912.0,372240384.0,350.0,4.0,6.0,0.0,0.0
1.433,20.630,72.206,0.0,0.0,5.731,393014.0,125872.0,152854528.0,63021056.0,380198912.0,372133888.0,350.0,4.0,6.0,0.0,0.0
1.780,17.804,75.964,0.0,0.0,4.451,401972.0,141070.0,152989696.0,63021056.0,380198912.0,371998720.0,351.0,4.0,6.0,0.0,0.0
1.923,14.286,76.923,0.275,0.0,6.593,396479.0,136850.0,152961024.0,63025152.0,380198912.0,372023296.0,351.0,4.0,6.0,0.0,0.0
2.222,12.222,80.0,0.0,0.0,5.556,409934.0,125460.0,152952832.0,63025152.0,380198912.0,372031488.0,350.0,3.0,6.0,0.0,0.0
1.099,12.912,81.868,0.0,0.0,4.121,375686.0,156857.0,152858624.0,63025152.0,380198912.0,372125696.0,350.0,4.0,6.0,0.0,0.0
1.087,15.217,80.707,0.0,0.0,2.989,403168.0,151826.0,152772608.0,63025152.0,380203008.0,372207616.0,349.0,3.0,6.0,0.0,0.0
1.072,14.477,79.893,0.0,0.0,4.558,387276.0,145180.0,152780800.0,63025152.0,380203008.0,372199424.0,350.0,4.0,6.0,0.0,0.0
1.099,14.286,80.220,0.0,0.0,4.396,399712.0,124545.0,152924160.0,63029248.0,380198912.0,372056064.0,349.0,4.0,6.0,0.0,0.0
1.266,3.038,93.671,0.0,0.0,2.025,75104.0,42418.0,152862720.0,63029248.0,380203008.0,372113408.0,350.0,4.0,6.0,0.0,0.0
2.792,8.122,78.934,0.0,0.0,10.152,295272.0,122044.0,152977408.0,63033344.0,380198912.0,371998720.0,350.0,4.0,6.0,0.0,0.0
0.826,14.601,80.165,0.0,0.0,4.408,409976.0,140950.0,152965120.0,63033344.0,380203008.0,372006912.0,350.0,4.0,6.0,0.0,0.0
