"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp5K_bs2048B.csv -cnm --socket 1 300",,,,"Date:","18 Jul 2017 07:56:39 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
0.522,6.266,91.384,0.0,0.0,1.828,3388364.0,704.0,173555712.0,47943680.0,302460928.0,444248064.0,344.0,4.0,6.0,0.0,1.0
0.794,4.497,93.651,0.0,0.0,1.058,3379596.0,614.0,173293568.0,47943680.0,302460928.0,444510208.0,344.0,4.0,6.0,0.0,1.0
0.567,3.966,93.768,0.0,0.0,1.700,3393960.0,770.0,171753472.0,47943680.0,302460928.0,446050304.0,343.0,3.0,6.0,0.0,1.0
1.117,10.615,87.151,0.0,0.0,1.117,3367932.0,778.0,172023808.0,47943680.0,302460928.0,445779968.0,345.0,4.0,6.0,0.0,1.0
0.824,11.813,85.989,0.0,0.0,1.374,3387036.0,778.0,171843584.0,47943680.0,302460928.0,445960192.0,345.0,4.0,6.0,0.0,1.0
0.512,7.928,89.770,0.0,0.0,1.790,3309430.0,692.0,171966464.0,47951872.0,302460928.0,445829120.0,345.0,4.0,6.0,0.0,1.0
0.554,0.554,98.338,0.0,0.0,0.554,3379792.0,712.0,171905024.0,47951872.0,302460928.0,445890560.0,344.0,4.0,6.0,0.0,1.0
0.531,1.857,94.695,0.0,0.0,2.918,3357660.0,614.0,172445696.0,47951872.0,302460928.0,445349888.0,344.0,4.0,6.0,0.0,1.0
1.847,5.277,91.293,0.0,0.0,1.583,3416080.0,614.0,171118592.0,47951872.0,302460928.0,446676992.0,344.0,4.0,6.0,0.0,1.0
1.039,5.974,91.169,0.0,0.0,1.818,3347528.0,712.0,171380736.0,47951872.0,302460928.0,446414848.0,344.0,4.0,6.0,0.0,1.0
0.811,2.432,96.216,0.0,0.0,0.541,3416620.0,924.0,170987520.0,47960064.0,302452736.0,446808064.0,344.0,4.0,6.0,0.0,1.0
0.800,2.133,94.133,0.0,0.0,2.933,3261244.0,614.0,171077632.0,47960064.0,302460928.0,446709760.0,344.0,4.0,6.0,0.0,1.0
0.783,3.916,92.428,0.0,0.0,2.872,3258684.0,704.0,171294720.0,47960064.0,302465024.0,446488576.0,343.0,3.0,6.0,0.0,1.0
1.276,5.612,90.051,0.0,0.0,3.061,3237384.0,712.0,172187648.0,47960064.0,302465024.0,445595648.0,344.0,4.0,6.0,0.0,1.0
0.785,4.188,93.455,0.0,0.0,1.571,3304068.0,712.0,173170688.0,47960064.0,302465024.0,444612608.0,344.0,4.0,6.0,0.0,1.0
0.822,6.849,90.685,0.274,0.0,1.370,3241476.0,614.0,172703744.0,47968256.0,302465024.0,445071360.0,344.0,4.0,6.0,0.0,1.0
0.545,10.627,86.376,0.0,0.0,2.452,3348472.0,712.0,172736512.0,47968256.0,302465024.0,445038592.0,344.0,4.0,6.0,0.0,1.0
0.845,12.676,85.634,0.0,0.0,0.845,3277008.0,614.0,173031424.0,47968256.0,302465024.0,444743680.0,344.0,4.0,6.0,0.0,1.0
2.625,6.562,89.764,0.0,0.0,1.050,3294660.0,614.0,172859392.0,47968256.0,302465024.0,444915712.0,344.0,4.0,6.0,0.0,1.0
0.542,2.439,95.935,0.0,0.0,1.084,3334766.0,1279.0,172277760.0,47968256.0,302465024.0,445497344.0,344.0,4.0,6.0,0.0,1.0
2.681,3.217,92.225,0.0,0.0,1.877,3354472.0,962.0,172752896.0,47976448.0,302465024.0,445014016.0,344.0,4.0,6.0,0.0,1.0
2.051,4.615,89.231,0.0,0.0,4.103,3117526.0,872.0,174006272.0,47976448.0,302465024.0,443760640.0,343.0,3.0,6.0,0.0,1.0
0.754,7.286,90.452,0.0,0.0,1.508,2992360.0,712.0,172761088.0,47976448.0,302465024.0,445005824.0,344.0,4.0,6.0,0.0,1.0
0.554,1.385,97.230,0.0,0.0,0.831,2933592.0,712.0,173252608.0,47976448.0,302465024.0,444514304.0,344.0,4.0,6.0,0.0,1.0
1.034,1.550,97.158,0.0,0.0,0.258,1201368.0,1631.0,173576192.0,47976448.0,302469120.0,444186624.0,343.0,3.0,6.0,0.0,1.0
1.064,3.457,94.149,0.0,0.0,1.330,2084004.0,712.0,172781568.0,47984640.0,302469120.0,444973056.0,344.0,4.0,6.0,0.0,1.0
1.571,8.901,87.173,0.0,0.0,2.356,3298452.0,712.0,172756992.0,47984640.0,302469120.0,444997632.0,344.0,4.0,6.0,0.0,1.0
1.105,4.144,92.818,0.0,0.0,1.934,3229904.0,614.0,172650496.0,47984640.0,302469120.0,445104128.0,344.0,4.0,6.0,0.0,1.0
1.143,8.571,87.429,0.0,0.0,2.857,3299454.0,790.0,172617728.0,47984640.0,302469120.0,445136896.0,344.0,4.0,6.0,0.0,1.0
1.055,10.290,86.544,0.0,0.0,2.111,3300984.0,614.0,173895680.0,47984640.0,302469120.0,443858944.0,344.0,4.0,6.0,0.0,1.0
1.567,8.616,85.640,0.261,0.0,3.916,3359596.0,614.0,174374912.0,47992832.0,302473216.0,443367424.0,344.0,4.0,6.0,0.0,1.0
0.518,4.922,91.969,0.0,0.0,2.591,3329488.0,712.0,174440448.0,47992832.0,302473216.0,443301888.0,344.0,4.0,6.0,0.0,1.0
0.541,2.703,96.216,0.0,0.0,0.541,3298376.0,712.0,174252032.0,47992832.0,302473216.0,443490304.0,344.0,4.0,6.0,0.0,1.0
1.070,1.604,95.187,0.0,0.0,2.139,3284648.0,614.0,173621248.0,47992832.0,302473216.0,444121088.0,344.0,4.0,6.0,0.0,1.0
0.773,4.381,91.495,0.0,0.0,3.351,3379316.0,712.0,173162496.0,47992832.0,302473216.0,444579840.0,344.0,4.0,6.0,0.0,1.0
1.031,5.412,91.237,0.258,0.0,2.062,3281408.0,614.0,172793856.0,48001024.0,302473216.0,444940288.0,344.0,4.0,6.0,0.0,1.0
2.710,2.168,94.309,0.0,0.0,0.813,3403484.0,680.0,172908544.0,48001024.0,302473216.0,444825600.0,344.0,4.0,6.0,0.0,1.0
1.078,2.156,95.957,0.0,0.0,0.809,3311782.0,778.0,172920832.0,48001024.0,302477312.0,444809216.0,344.0,4.0,6.0,0.0,1.0
0.798,2.926,93.883,0.0,0.0,2.394,3368944.0,712.0,172953600.0,48001024.0,302477312.0,444776448.0,344.0,4.0,6.0,0.0,1.0
1.047,5.497,91.361,0.0,0.0,2.094,3315888.0,614.0,171479040.0,48001024.0,302477312.0,446251008.0,344.0,4.0,6.0,0.0,1.0
1.389,5.278,91.667,0.0,0.0,1.667,3353688.0,712.0,171839488.0,48001024.0,302477312.0,445890560.0,344.0,4.0,6.0,0.0,1.0
1.067,9.600,87.467,0.0,0.0,1.867,3213640.0,614.0,172847104.0,48009216.0,302477312.0,444874752.0,344.0,4.0,6.0,0.0,1.0
1.299,9.870,84.935,0.0,0.0,3.896,3378432.0,614.0,174018560.0,48009216.0,302477312.0,443703296.0,345.0,4.0,6.0,0.0,1.0
1.333,10.400,86.133,0.0,0.0,2.133,3361564.0,712.0,174354432.0,48009216.0,302477312.0,443367424.0,345.0,4.0,6.0,0.0,1.0
0.773,5.155,92.010,0.0,0.0,2.062,3365288.0,712.0,174682112.0,48009216.0,302477312.0,443039744.0,345.0,4.0,6.0,0.0,1.0
0.817,1.362,96.730,0.0,0.0,1.090,3310276.0,614.0,174387200.0,48009216.0,302477312.0,443334656.0,344.0,4.0,6.0,0.0,1.0
0.781,3.646,92.708,0.0,0.0,2.865,3368200.0,790.0,174678016.0,48017408.0,302477312.0,443035648.0,344.0,4.0,6.0,0.0,1.0
1.020,3.827,90.561,0.0,0.0,4.592,3324572.0,614.0,174579712.0,48017408.0,302477312.0,443133952.0,344.0,4.0,6.0,0.0,1.0
1.319,3.694,92.348,0.0,0.0,2.639,3410656.0,614.0,173989888.0,48017408.0,302477312.0,443723776.0,344.0,4.0,6.0,0.0,1.0
1.351,1.622,95.946,0.0,0.0,1.081,3263540.0,778.0,173891584.0,48017408.0,302477312.0,443822080.0,344.0,4.0,6.0,0.0,1.0
0.802,1.337,95.722,0.0,0.0,2.139,3241208.0,778.0,174088192.0,48017408.0,302477312.0,443625472.0,344.0,4.0,6.0,0.0,1.0
1.099,4.121,94.505,0.0,0.0,0.275,2963840.0,746.0,174116864.0,48017408.0,302481408.0,443592704.0,344.0,4.0,6.0,0.0,1.0
1.302,5.469,91.146,0.0,0.0,2.083,3275836.0,778.0,173879296.0,48025600.0,302481408.0,443822080.0,344.0,4.0,6.0,0.0,1.0
1.042,4.167,93.229,0.0,0.0,1.562,3217704.0,680.0,173649920.0,48025600.0,302481408.0,444051456.0,344.0,4.0,6.0,0.0,1.0
2.204,4.959,90.358,0.0,0.0,2.479,3284380.0,614.0,173387776.0,48025600.0,302481408.0,444313600.0,344.0,4.0,6.0,0.0,1.0
1.114,12.256,84.958,0.0,0.0,1.671,3254728.0,680.0,172601344.0,48025600.0,302481408.0,445100032.0,344.0,4.0,6.0,0.0,1.0
1.108,10.526,87.258,0.0,0.0,1.108,3393416.0,680.0,171913216.0,48025600.0,302481408.0,445788160.0,344.0,4.0,6.0,0.0,1.0
0.794,3.704,93.651,0.265,0.0,1.587,3379464.0,680.0,172134400.0,48033792.0,302481408.0,445558784.0,344.0,4.0,6.0,0.0,1.0
1.333,1.600,96.800,0.0,0.0,0.267,2450200.0,680.0,172195840.0,48033792.0,302485504.0,445493248.0,344.0,3.0,6.0,0.0,1.0
1.562,0.781,96.875,0.0,0.0,0.781,986022.0,876.0,172490752.0,48033792.0,302485504.0,445198336.0,345.0,4.0,6.0,0.0,1.0
1.299,4.675,91.429,0.0,0.0,2.597,3239648.0,712.0,173178880.0,48033792.0,302485504.0,444510208.0,345.0,4.0,6.0,0.0,1.0
1.330,7.447,89.096,0.0,0.0,2.128,3197804.0,614.0,173113344.0,48033792.0,302485504.0,444575744.0,345.0,4.0,6.0,0.0,1.0
1.648,1.923,95.604,0.0,0.0,0.824,3318948.0,712.0,173432832.0,48041984.0,302485504.0,444248064.0,345.0,4.0,6.0,0.0,1.0
1.072,1.072,95.979,0.0,0.0,1.877,3212380.0,680.0,173596672.0,48041984.0,302485504.0,444084224.0,345.0,4.0,6.0,0.0,1.0
1.047,2.880,92.670,0.0,0.0,3.403,3284756.0,680.0,173301760.0,48041984.0,302485504.0,444379136.0,344.0,4.0,6.0,0.0,1.0
0.785,5.759,92.670,0.0,0.0,0.785,3343048.0,778.0,173203456.0,48041984.0,302485504.0,444477440.0,344.0,4.0,6.0,0.0,1.0
1.099,4.945,93.132,0.0,0.0,0.824,3358952.0,924.0,173236224.0,48041984.0,302485504.0,444444672.0,344.0,4.0,6.0,0.0,1.0
2.507,7.521,88.579,0.0,0.0,1.393,3318796.0,758.0,172605440.0,48050176.0,302485504.0,445067264.0,344.0,4.0,6.0,0.0,1.0
1.359,10.598,85.598,0.0,0.0,2.446,3272124.0,704.0,172310528.0,48050176.0,302485504.0,445362176.0,343.0,3.0,6.0,0.0,1.0
0.536,7.775,88.204,0.0,0.0,3.485,3311528.0,712.0,171917312.0,48050176.0,302485504.0,445755392.0,344.0,4.0,6.0,0.0,1.0
0.513,7.949,91.282,0.0,0.0,0.256,3356328.0,712.0,172343296.0,48050176.0,302485504.0,445329408.0,344.0,4.0,6.0,0.0,1.0
1.093,2.186,95.902,0.0,0.0,0.820,3288612.0,614.0,172048384.0,48050176.0,302485504.0,445624320.0,344.0,4.0,6.0,0.0,1.0
1.312,2.625,93.701,0.0,0.0,2.362,3263956.0,712.0,172441600.0,48050176.0,302485504.0,445231104.0,344.0,4.0,6.0,0.0,1.0
0.258,1.289,96.649,0.258,0.0,1.546,1458267.0,614.0,172371968.0,48058368.0,302481408.0,445296640.0,344.0,4.0,6.0,0.0,1.0
2.757,7.268,87.970,0.0,0.0,2.005,2170914.0,692.0,172232704.0,48058368.0,302481408.0,445435904.0,344.0,4.0,6.0,0.0,1.0
0.268,2.681,95.979,0.0,0.0,1.072,3331188.0,802.0,172494848.0,48058368.0,302489600.0,445165568.0,344.0,4.0,6.0,0.0,1.0
0.822,3.288,94.247,0.0,0.0,1.644,3359716.0,712.0,172494848.0,48058368.0,302489600.0,445165568.0,344.0,4.0,6.0,0.0,1.0
1.613,2.957,93.817,0.0,0.0,1.613,3379136.0,614.0,172666880.0,48058368.0,302489600.0,444993536.0,344.0,4.0,6.0,0.0,1.0
1.828,4.439,91.123,0.0,0.0,2.611,3394532.0,712.0,173563904.0,48066560.0,302493696.0,444084224.0,344.0,4.0,6.0,0.0,1.0
0.524,3.665,93.455,0.0,0.0,2.356,3272072.0,614.0,173531136.0,48066560.0,302493696.0,444116992.0,344.0,4.0,6.0,0.0,1.0
1.739,9.855,87.536,0.0,0.0,0.870,3449216.0,614.0,173924352.0,48066560.0,302493696.0,443723776.0,344.0,4.0,6.0,0.0,1.0
0.559,8.659,89.106,0.0,0.0,1.676,3363988.0,712.0,173662208.0,48066560.0,302493696.0,443985920.0,344.0,4.0,6.0,0.0,1.0
0.820,7.650,91.257,0.0,0.0,0.273,3319992.0,712.0,173694976.0,48066560.0,302493696.0,443953152.0,344.0,4.0,6.0,0.0,1.0
1.299,5.455,91.948,0.0,0.0,1.299,3335896.0,614.0,174047232.0,48074752.0,302493696.0,443592704.0,344.0,4.0,6.0,0.0,1.0
1.362,1.362,96.185,0.0,0.0,1.090,3349584.0,712.0,173817856.0,48074752.0,302493696.0,443822080.0,344.0,4.0,6.0,0.0,1.0
1.609,2.413,94.102,0.0,0.0,1.877,3389448.0,826.0,174342144.0,48074752.0,302493696.0,443297792.0,344.0,4.0,6.0,0.0,1.0
0.524,5.236,92.147,0.0,0.0,2.094,3409212.0,614.0,174276608.0,48074752.0,302493696.0,443363328.0,344.0,4.0,6.0,0.0,1.0
0.785,3.927,93.194,0.0,0.0,2.094,3316020.0,704.0,173162496.0,48074752.0,302493696.0,444477440.0,343.0,3.0,6.0,0.0,1.0
1.081,1.622,95.946,0.0,0.0,1.351,3365080.0,712.0,173023232.0,48082944.0,302493696.0,444608512.0,344.0,4.0,6.0,0.0,1.0
0.820,1.366,96.995,0.0,0.0,0.820,3388664.0,712.0,173481984.0,48082944.0,302493696.0,444149760.0,344.0,4.0,6.0,0.0,1.0
1.055,3.430,92.876,0.0,0.0,2.639,3347100.0,614.0,172957696.0,48082944.0,302493696.0,444674048.0,344.0,4.0,6.0,0.0,1.0
0.787,2.625,93.438,0.0,0.0,3.150,3357272.0,712.0,172367872.0,48082944.0,302493696.0,445263872.0,344.0,4.0,6.0,0.0,1.0
0.548,3.288,95.616,0.0,0.0,0.548,3383160.0,614.0,172498944.0,48082944.0,302493696.0,445132800.0,344.0,4.0,6.0,0.0,1.0
0.557,9.192,88.301,0.0,0.0,1.950,3334104.0,614.0,173408256.0,48082944.0,302501888.0,444215296.0,344.0,4.0,6.0,0.0,1.0
2.204,10.193,85.399,0.0,0.0,2.204,3381401.0,790.0,174899200.0,48091136.0,302501888.0,442716160.0,344.0,4.0,6.0,0.0,1.0
1.575,9.186,87.664,0.0,0.0,1.575,3388932.0,790.0,174370816.0,48091136.0,302501888.0,443244544.0,345.0,4.0,6.0,0.0,1.0
0.270,2.965,94.609,0.0,0.0,2.156,3250476.0,614.0,174305280.0,48091136.0,302501888.0,443310080.0,345.0,4.0,6.0,0.0,1.0
1.096,1.644,96.438,0.0,0.0,0.822,3305502.0,1018.0,173846528.0,48091136.0,302501888.0,443768832.0,345.0,4.0,6.0,0.0,1.0
1.596,1.862,94.149,0.0,0.0,2.394,3355604.0,614.0,172896256.0,48091136.0,302501888.0,444719104.0,344.0,4.0,6.0,0.0,1.0
2.105,6.316,89.211,0.0,0.0,2.368,3349436.0,704.0,172797952.0,48099328.0,302501888.0,444809216.0,343.0,4.0,6.0,0.0,1.0
1.340,3.485,93.298,0.0,0.0,1.877,3354908.0,712.0,173060096.0,48099328.0,302501888.0,444547072.0,344.0,5.0,6.0,0.0,1.0
1.337,2.941,94.385,0.0,0.0,1.337,3346236.0,712.0,173256704.0,48099328.0,302501888.0,444350464.0,344.0,5.0,6.0,0.0,1.0
0.794,3.439,93.915,0.0,0.0,1.852,3367336.0,614.0,174206976.0,48099328.0,302501888.0,443400192.0,344.0,5.0,6.0,0.0,1.0
0.800,0.800,95.467,0.0,0.0,2.933,3207532.0,614.0,173912064.0,48099328.0,302501888.0,443695104.0,344.0,5.0,6.0,0.0,1.0
0.792,4.222,93.668,0.264,0.0,1.055,3372712.0,712.0,173805568.0,48107520.0,302501888.0,443793408.0,344.0,5.0,6.0,0.0,1.0
2.688,6.183,88.978,0.0,0.0,2.151,3407944.0,704.0,174092288.0,48107520.0,302501888.0,443506688.0,344.0,5.0,6.0,0.0,1.0
1.389,8.889,88.333,0.0,0.0,1.389,3425736.0,712.0,173305856.0,48107520.0,302501888.0,444293120.0,344.0,5.0,6.0,0.0,1.0
0.852,11.364,87.216,0.0,0.0,0.568,3356160.0,712.0,173993984.0,48107520.0,302501888.0,443604992.0,344.0,5.0,6.0,0.0,1.0
1.312,6.824,90.551,0.0,0.0,1.312,3358088.0,614.0,174190592.0,48107520.0,302501888.0,443408384.0,344.0,5.0,6.0,0.0,1.0
0.798,4.255,93.351,0.0,0.0,1.596,3410100.0,614.0,173264896.0,48115712.0,302501888.0,444325888.0,344.0,5.0,6.0,0.0,1.0
0.552,1.657,96.685,0.0,0.0,1.105,3359300.0,712.0,173330432.0,48115712.0,302501888.0,444260352.0,344.0,5.0,6.0,0.0,1.0
2.145,2.413,92.493,0.0,0.0,2.949,3285312.0,614.0,172773376.0,48115712.0,302501888.0,444817408.0,344.0,5.0,6.0,0.0,1.0
0.528,2.639,94.195,0.0,0.0,2.639,3306720.0,712.0,172244992.0,48115712.0,302505984.0,445341696.0,344.0,5.0,6.0,0.0,1.0
0.785,4.450,93.194,0.0,0.0,1.571,3270264.0,778.0,171261952.0,48115712.0,302505984.0,446324736.0,344.0,5.0,6.0,0.0,1.0
1.333,2.933,94.667,0.267,0.0,0.800,3296776.0,680.0,171524096.0,48123904.0,302497792.0,446062592.0,344.0,5.0,6.0,0.0,1.0
0.806,2.419,95.699,0.0,0.0,1.075,3245976.0,770.0,172343296.0,48123904.0,302497792.0,445243392.0,344.0,5.0,6.0,0.0,1.0
1.053,3.158,93.684,0.0,0.0,2.105,3283088.0,712.0,172310528.0,48123904.0,302497792.0,445276160.0,344.0,5.0,6.0,0.0,1.0
1.575,6.299,91.076,0.0,0.0,1.050,3394664.0,66.0,171851776.0,48123904.0,302497792.0,445734912.0,344.0,5.0,6.0,0.0,1.0
1.592,7.162,89.390,0.0,0.0,1.857,2458860.0,164.0,172662784.0,48123904.0,302505984.0,444915712.0,344.0,5.0,6.0,0.0,1.0
2.145,6.971,90.349,0.0,0.0,0.536,557528.0,278.0,172457984.0,48132096.0,302505984.0,445112320.0,344.0,5.0,6.0,0.0,1.0
1.902,9.239,84.783,0.0,0.0,4.076,3034494.0,2668.0,172294144.0,48132096.0,302505984.0,445276160.0,344.0,4.0,6.0,0.0,1.0
1.542,4.627,90.231,0.0,0.0,3.599,3314548.0,704.0,172949504.0,48132096.0,302505984.0,444620800.0,343.0,4.0,6.0,0.0,1.0
0.769,2.308,96.667,0.0,0.0,0.256,1473872.0,1807.0,172257280.0,48132096.0,302510080.0,445308928.0,343.0,3.0,6.0,0.0,1.0
1.902,0.815,95.652,0.0,0.0,1.630,2199224.0,712.0,172945408.0,48132096.0,302510080.0,444620800.0,344.0,4.0,6.0,0.0,1.0
1.090,2.452,94.823,0.0,0.0,1.635,3342172.0,712.0,171528192.0,48140288.0,302510080.0,446029824.0,344.0,4.0,6.0,0.0,1.0
1.105,4.696,92.541,0.0,0.0,1.657,3392716.0,614.0,172249088.0,48140288.0,302510080.0,445308928.0,344.0,4.0,6.0,0.0,1.0
1.055,8.179,87.863,0.0,0.0,2.902,3462212.0,712.0,173264896.0,48140288.0,302510080.0,444293120.0,344.0,4.0,6.0,0.0,1.0
0.824,1.374,96.703,0.0,0.0,1.099,3344400.0,614.0,172412928.0,48140288.0,302510080.0,445145088.0,344.0,4.0,6.0,0.0,1.0
2.162,2.162,94.595,0.0,0.0,1.081,3400372.0,614.0,172195840.0,48140288.0,302514176.0,445358080.0,344.0,4.0,6.0,0.0,1.0
0.541,2.973,94.054,0.0,0.0,2.432,3372888.0,712.0,172212224.0,48140288.0,302514176.0,445341696.0,344.0,4.0,6.0,0.0,1.0
