"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp5K_bs32B.csv -cnm --socket 1 300",,,,"Date:","21 Jul 2017 10:34:05 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
0.811,14.324,79.459,0.0,0.0,5.405,536004.0,201027.0,149020672.0,56680448.0,379437056.0,383070208.0,345.0,3.0,6.0,0.0,0.0
0.560,12.045,84.314,0.0,0.0,3.081,483714.0,249283.0,149012480.0,56680448.0,379437056.0,383078400.0,346.0,4.0,6.0,0.0,0.0
0.573,9.169,85.387,0.0,0.0,4.871,511122.0,208880.0,149045248.0,56680448.0,379437056.0,383045632.0,345.0,3.0,6.0,0.0,0.0
1.114,11.699,82.451,0.0,0.0,4.735,506404.0,210401.0,149086208.0,56680448.0,379437056.0,383004672.0,346.0,4.0,6.0,0.0,0.0
0.860,18.625,75.645,0.287,0.0,4.585,527274.0,207672.0,149053440.0,56688640.0,379428864.0,383037440.0,345.0,3.0,6.0,0.0,0.0
0.587,20.528,75.367,0.0,0.0,3.519,561930.0,188523.0,149045248.0,56688640.0,379437056.0,383037440.0,346.0,4.0,6.0,0.0,0.0
0.560,19.328,76.471,0.0,0.0,3.641,489250.0,247410.0,149012480.0,56688640.0,379437056.0,383070208.0,345.0,3.0,6.0,0.0,0.0
1.397,11.732,82.123,0.0,0.0,4.749,506632.0,197666.0,149086208.0,56688640.0,379437056.0,382996480.0,346.0,4.0,6.0,0.0,0.0
0.824,14.286,82.143,0.0,0.0,2.747,507462.0,225693.0,149078016.0,56688640.0,379437056.0,383004672.0,345.0,3.0,6.0,0.0,0.0
1.366,12.295,81.148,0.0,0.0,5.191,504932.0,220214.0,149020672.0,56688640.0,379437056.0,383062016.0,346.0,4.0,6.0,0.0,0.0
1.099,12.363,83.242,0.0,0.0,3.297,486416.0,230027.0,149008384.0,56692736.0,379437056.0,383070208.0,345.0,3.0,6.0,0.0,0.0
0.822,11.781,82.466,0.0,0.0,4.932,487205.0,228671.0,149143552.0,56692736.0,379437056.0,382935040.0,345.0,3.0,6.0,0.0,0.0
1.087,14.130,81.250,0.0,0.0,3.533,507784.0,238463.0,149143552.0,56692736.0,379437056.0,382935040.0,345.0,3.0,6.0,0.0,0.0
0.826,14.601,80.992,0.0,0.0,3.581,540940.0,193174.0,149143552.0,56692736.0,379437056.0,382935040.0,346.0,4.0,6.0,0.0,0.0
1.084,14.634,79.946,0.0,0.0,4.336,534016.0,193673.0,149143552.0,56692736.0,379437056.0,382935040.0,345.0,3.0,6.0,0.0,0.0
0.865,11.527,84.150,0.288,0.0,3.170,569218.0,188915.0,149774336.0,56696832.0,379437056.0,382300160.0,346.0,4.0,6.0,0.0,0.0
0.559,11.732,82.123,0.0,0.0,5.587,552394.0,206152.0,149774336.0,56696832.0,379437056.0,382300160.0,345.0,3.0,6.0,0.0,0.0
0.556,21.111,73.333,0.0,0.0,5.0,469992.0,225135.0,149774336.0,56696832.0,379437056.0,382300160.0,345.0,3.0,6.0,0.0,0.0
0.872,19.767,75.581,0.0,0.0,3.779,514020.0,199634.0,149782528.0,56696832.0,379437056.0,382291968.0,346.0,4.0,6.0,0.0,0.0
0.573,17.479,79.370,0.0,0.0,2.579,558268.0,190009.0,149782528.0,56696832.0,379437056.0,382291968.0,346.0,4.0,6.0,0.0,0.0
1.124,11.517,82.303,0.281,0.0,4.775,532292.0,183750.0,149909504.0,56700928.0,379432960.0,382164992.0,346.0,4.0,6.0,0.0,0.0
0.831,11.357,82.825,0.0,0.0,4.986,503980.0,213730.0,149905408.0,56700928.0,379437056.0,382164992.0,345.0,4.0,6.0,0.0,0.0
0.277,10.803,82.271,0.0,0.0,6.648,510516.0,210202.0,149962752.0,56700928.0,379437056.0,382107648.0,346.0,4.0,6.0,0.0,0.0
0.811,15.676,80.541,0.0,0.0,2.973,509292.0,204330.0,149942272.0,56700928.0,379441152.0,382124032.0,346.0,4.0,6.0,0.0,0.0
0.549,14.011,82.143,0.0,0.0,3.297,505256.0,200998.0,149942272.0,56700928.0,379441152.0,382124032.0,346.0,4.0,6.0,0.0,0.0
1.124,12.640,82.303,0.0,0.0,3.933,551340.0,200447.0,149807104.0,56709120.0,379441152.0,382251008.0,345.0,3.0,6.0,0.0,0.0
1.099,12.912,81.319,0.0,0.0,4.670,529475.0,200116.0,149798912.0,56709120.0,379441152.0,382259200.0,346.0,4.0,6.0,0.0,0.0
0.829,12.431,83.149,0.0,0.0,3.591,520841.0,234739.0,149798912.0,56709120.0,379441152.0,382259200.0,345.0,3.0,6.0,0.0,0.0
1.090,13.351,80.926,0.0,0.0,4.632,475070.0,224195.0,149798912.0,56709120.0,379441152.0,382259200.0,346.0,4.0,6.0,0.0,0.0
1.136,13.068,81.818,0.0,0.0,3.977,559386.0,218418.0,149798912.0,56709120.0,379441152.0,382259200.0,345.0,3.0,6.0,0.0,0.0
0.581,20.349,75.581,0.0,0.0,3.488,504646.0,227821.0,149794816.0,56713216.0,379441152.0,382259200.0,346.0,4.0,6.0,0.0,0.0
1.857,17.241,70.557,0.0,0.0,10.345,509788.0,189691.0,149897216.0,56713216.0,379441152.0,382156800.0,346.0,4.0,6.0,0.0,0.0
1.120,15.966,78.711,0.0,0.0,4.202,566258.0,189014.0,149803008.0,56713216.0,379441152.0,382251008.0,345.0,3.0,6.0,0.0,0.0
0.528,6.069,92.084,0.0,0.0,1.319,191704.0,78498.0,149917696.0,56713216.0,379445248.0,382132224.0,346.0,4.0,6.0,0.0,0.0
3.412,8.924,84.514,0.0,0.0,3.150,306340.0,117502.0,149860352.0,56713216.0,379445248.0,382189568.0,346.0,4.0,6.0,0.0,0.0
0.546,14.208,80.328,0.0,0.0,4.918,576084.0,198879.0,149811200.0,56717312.0,379445248.0,382234624.0,345.0,3.0,6.0,0.0,0.0
0.826,12.672,81.543,0.0,0.0,4.959,541168.0,201027.0,149811200.0,56717312.0,379445248.0,382234624.0,345.0,4.0,6.0,0.0,0.0
0.570,10.541,84.615,0.0,0.0,4.274,542576.0,210496.0,149811200.0,56717312.0,379445248.0,382234624.0,346.0,4.0,6.0,0.0,0.0
0.847,12.147,82.203,0.0,0.0,4.802,564432.0,174845.0,149811200.0,56717312.0,379445248.0,382234624.0,345.0,3.0,6.0,0.0,0.0
0.567,11.898,83.286,0.0,0.0,4.249,580550.0,179801.0,149938176.0,56717312.0,379445248.0,382107648.0,346.0,4.0,6.0,0.0,0.0
0.557,12.535,81.894,0.0,0.0,5.014,585578.0,184044.0,149929984.0,56725504.0,379445248.0,382107648.0,345.0,3.0,6.0,0.0,0.0
0.543,11.957,82.065,0.0,0.0,5.435,474888.0,256561.0,149921792.0,56725504.0,379445248.0,382115840.0,345.0,3.0,6.0,0.0,0.0
1.087,15.761,79.620,0.0,0.0,3.533,414646.0,280545.0,149839872.0,56725504.0,379449344.0,382193664.0,346.0,4.0,6.0,0.0,0.0
0.882,19.118,77.059,0.0,0.0,2.941,493938.0,245430.0,149950464.0,56725504.0,379449344.0,382083072.0,346.0,3.0,6.0,0.0,0.0
0.840,20.728,73.669,0.0,0.0,4.762,509616.0,212660.0,149950464.0,56725504.0,379449344.0,382083072.0,347.0,4.0,6.0,0.0,0.0
0.836,12.813,82.173,0.279,0.0,3.900,465328.0,241313.0,149950464.0,56733696.0,379441152.0,382083072.0,346.0,3.0,6.0,0.0,0.0
0.813,14.363,81.030,0.0,0.0,3.794,501406.0,232427.0,149839872.0,56733696.0,379449344.0,382185472.0,346.0,4.0,6.0,0.0,0.0
0.831,13.850,81.717,0.0,0.0,3.601,579950.0,195078.0,149790720.0,56733696.0,379449344.0,382234624.0,345.0,3.0,6.0,0.0,0.0
0.822,13.973,81.644,0.0,0.0,3.562,543988.0,218005.0,149921792.0,56733696.0,379453440.0,382099456.0,346.0,4.0,6.0,0.0,0.0
0.549,14.011,81.868,0.0,0.0,3.571,512132.0,225972.0,149913600.0,56733696.0,379453440.0,382107648.0,345.0,3.0,6.0,0.0,0.0
1.108,13.296,83.380,0.0,0.0,2.216,498780.0,225429.0,149913600.0,56733696.0,379453440.0,382107648.0,345.0,3.0,6.0,0.0,0.0
1.096,12.877,81.096,0.274,0.0,4.658,527140.0,221509.0,149778432.0,56741888.0,379453440.0,382234624.0,345.0,4.0,6.0,0.0,0.0
0.570,11.681,84.046,0.0,0.0,3.704,531384.0,194718.0,149778432.0,56741888.0,379453440.0,382234624.0,346.0,4.0,6.0,0.0,0.0
0.847,12.429,83.616,0.0,0.0,3.107,564270.0,201124.0,149778432.0,56741888.0,379453440.0,382234624.0,346.0,4.0,6.0,0.0,0.0
1.700,10.765,83.286,0.0,0.0,4.249,514380.0,207368.0,149860352.0,56741888.0,379453440.0,382152704.0,346.0,4.0,6.0,0.0,0.0
2.601,16.763,77.457,0.0,0.0,3.179,474632.0,232154.0,149778432.0,56741888.0,379453440.0,382234624.0,345.0,4.0,6.0,0.0,0.0
0.852,19.034,75.568,0.284,0.0,4.261,463076.0,245016.0,149778432.0,56750080.0,379445248.0,382234624.0,346.0,4.0,6.0,0.0,0.0
0.855,19.943,74.929,0.0,0.0,4.274,517232.0,216201.0,149778432.0,56750080.0,379445248.0,382234624.0,345.0,3.0,6.0,0.0,0.0
0.813,14.905,79.675,0.0,0.0,4.607,536800.0,192276.0,149770240.0,56750080.0,379453440.0,382234624.0,346.0,4.0,6.0,0.0,0.0
1.102,12.948,81.543,0.0,0.0,4.408,568636.0,196989.0,149778432.0,56750080.0,379453440.0,382226432.0,345.0,3.0,6.0,0.0,0.0
0.532,15.426,80.053,0.0,0.0,3.989,487339.0,241570.0,149897216.0,56750080.0,379453440.0,382107648.0,346.0,4.0,6.0,0.0,0.0
0.836,12.256,82.451,0.279,0.0,4.178,539756.0,207683.0,149893120.0,56754176.0,379453440.0,382107648.0,345.0,3.0,6.0,0.0,0.0
0.811,14.865,80.0,0.0,0.0,4.324,522276.0,194853.0,149831680.0,56754176.0,379453440.0,382169088.0,345.0,3.0,6.0,0.0,0.0
0.781,14.583,78.646,0.0,0.0,5.990,472916.0,222762.0,149827584.0,56754176.0,379457536.0,382169088.0,346.0,4.0,6.0,0.0,0.0
0.556,11.944,82.500,0.0,0.0,5.0,525976.0,224399.0,149893120.0,56754176.0,379457536.0,382103552.0,345.0,3.0,6.0,0.0,0.0
1.105,12.431,82.320,0.0,0.0,4.144,508332.0,216090.0,149823488.0,56754176.0,379461632.0,382169088.0,346.0,4.0,6.0,0.0,0.0
0.836,12.813,82.451,0.0,0.0,3.900,498888.0,214146.0,149819392.0,56758272.0,379461632.0,382169088.0,346.0,4.0,6.0,0.0,0.0
0.824,13.187,81.593,0.0,0.0,4.396,533420.0,207373.0,149815296.0,56758272.0,379465728.0,382169088.0,345.0,3.0,6.0,0.0,0.0
0.865,16.427,76.081,0.0,0.0,6.628,531038.0,187739.0,149831680.0,56758272.0,379465728.0,382152704.0,346.0,4.0,6.0,0.0,0.0
0.567,20.397,73.371,0.0,0.0,5.666,538346.0,205270.0,149766144.0,56758272.0,379465728.0,382218240.0,345.0,3.0,6.0,0.0,0.0
0.840,17.087,77.591,0.0,0.0,4.482,449668.0,229741.0,149807104.0,56758272.0,379465728.0,382177280.0,345.0,3.0,6.0,0.0,0.0
1.389,13.056,81.944,0.278,0.0,3.333,538080.0,207760.0,149782528.0,56766464.0,379465728.0,382193664.0,346.0,4.0,6.0,0.0,0.0
0.542,15.176,81.030,0.0,0.0,3.252,518065.0,203313.0,149782528.0,56766464.0,379465728.0,382193664.0,346.0,4.0,6.0,0.0,0.0
1.108,12.742,81.163,0.0,0.0,4.986,550698.0,180794.0,149815296.0,56766464.0,379465728.0,382160896.0,346.0,4.0,6.0,0.0,0.0
1.149,10.920,85.057,0.0,0.0,2.874,523612.0,215388.0,149848064.0,56766464.0,379465728.0,382128128.0,345.0,3.0,6.0,0.0,0.0
0.836,12.535,82.451,0.0,0.0,4.178,529684.0,206486.0,149766144.0,56766464.0,379465728.0,382210048.0,346.0,4.0,6.0,0.0,0.0
0.860,12.034,84.814,0.0,0.0,2.292,563608.0,202701.0,149762048.0,56770560.0,379465728.0,382210048.0,345.0,3.0,6.0,0.0,0.0
0.845,12.676,83.099,0.0,0.0,3.380,529748.0,209161.0,149762048.0,56770560.0,379465728.0,382210048.0,345.0,4.0,6.0,0.0,0.0
0.811,13.514,80.541,0.0,0.0,5.135,505924.0,217642.0,149762048.0,56770560.0,379465728.0,382210048.0,346.0,4.0,6.0,0.0,0.0
1.093,15.027,80.328,0.0,0.0,3.552,568908.0,195086.0,149762048.0,56770560.0,379465728.0,382210048.0,346.0,4.0,6.0,0.0,0.0
0.815,15.761,80.163,0.0,0.0,3.261,517696.0,217753.0,149762048.0,56770560.0,379465728.0,382210048.0,345.0,3.0,6.0,0.0,0.0
1.130,20.339,74.294,0.282,0.0,3.955,485792.0,233269.0,149766144.0,56774656.0,379465728.0,382201856.0,345.0,3.0,6.0,0.0,0.0
0.559,23.184,71.788,0.0,0.0,4.469,537248.0,206878.0,149757952.0,56774656.0,379465728.0,382210048.0,346.0,4.0,6.0,0.0,0.0
0.556,20.0,77.222,0.0,0.0,2.222,502379.0,217846.0,149897216.0,56774656.0,379469824.0,382066688.0,346.0,4.0,6.0,0.0,0.0
1.966,12.921,82.022,0.0,0.0,3.090,533344.0,177507.0,149897216.0,56774656.0,379469824.0,382066688.0,345.0,3.0,6.0,0.0,0.0
0.843,13.764,82.303,0.0,0.0,3.090,547520.0,186245.0,149893120.0,56774656.0,379473920.0,382066688.0,346.0,4.0,6.0,0.0,0.0
1.359,11.141,81.250,0.272,0.0,5.978,509942.0,221672.0,150061056.0,56774656.0,379473920.0,381898752.0,345.0,3.0,6.0,0.0,0.0
0.836,10.864,83.287,0.0,0.0,5.014,498276.0,215314.0,149942272.0,56774656.0,379473920.0,382017536.0,346.0,4.0,6.0,0.0,0.0
1.136,9.943,83.239,0.0,0.0,5.682,505056.0,179242.0,149884928.0,56774656.0,379473920.0,382074880.0,346.0,4.0,6.0,0.0,0.0
1.676,8.659,83.240,0.0,0.0,6.425,476354.0,246258.0,149778432.0,56774656.0,379478016.0,382177280.0,345.0,3.0,6.0,0.0,0.0
0.754,8.543,77.638,0.0,0.0,13.065,517164.0,220312.0,149688320.0,56774656.0,379478016.0,382267392.0,346.0,4.0,6.0,0.0,0.0
0.536,12.601,79.893,0.0,0.0,6.971,516028.0,227291.0,149643264.0,56778752.0,379478016.0,382308352.0,345.0,3.0,6.0,0.0,0.0
0.815,11.413,82.065,0.0,0.0,5.707,498404.0,247577.0,149635072.0,56778752.0,379478016.0,382316544.0,345.0,3.0,6.0,0.0,0.0
0.262,6.283,88.482,0.0,0.0,4.974,203140.0,102998.0,149716992.0,56778752.0,379478016.0,382234624.0,346.0,4.0,6.0,0.0,0.0
1.635,14.714,79.019,0.0,0.0,4.632,283044.0,141414.0,149975040.0,56778752.0,379478016.0,381976576.0,346.0,4.0,6.0,0.0,0.0
1.420,20.170,74.432,0.0,0.0,3.977,502767.0,240725.0,149868544.0,56778752.0,379478016.0,382083072.0,345.0,3.0,6.0,0.0,0.0
0.556,16.389,78.611,0.0,0.0,4.444,538852.0,194636.0,149848064.0,56782848.0,379478016.0,382099456.0,346.0,4.0,6.0,0.0,0.0
2.186,13.934,80.601,0.0,0.0,3.279,493078.0,229340.0,149970944.0,56782848.0,379478016.0,381976576.0,346.0,4.0,6.0,0.0,0.0
1.928,10.744,80.716,0.0,0.0,6.612,501464.0,224902.0,149872640.0,56782848.0,379478016.0,382074880.0,345.0,3.0,6.0,0.0,0.0
0.278,13.611,82.778,0.0,0.0,3.333,512952.0,217380.0,149839872.0,56782848.0,379478016.0,382107648.0,346.0,4.0,6.0,0.0,0.0
1.044,15.144,78.329,0.0,0.0,5.483,519270.0,237180.0,149839872.0,56782848.0,379478016.0,382107648.0,346.0,4.0,6.0,0.0,0.0
2.145,14.209,77.480,0.0,0.0,6.166,511628.0,187964.0,149860352.0,56782848.0,379482112.0,382083072.0,346.0,4.0,6.0,0.0,0.0
0.536,13.673,80.697,0.0,0.0,5.094,499148.0,252342.0,149823488.0,56791040.0,379486208.0,382107648.0,345.0,3.0,6.0,0.0,0.0
1.078,14.825,79.515,0.0,0.0,4.582,528456.0,199438.0,149831680.0,56791040.0,379486208.0,382099456.0,346.0,4.0,6.0,0.0,0.0
0.541,13.784,81.081,0.0,0.0,4.595,480638.0,235098.0,149823488.0,56791040.0,379486208.0,382107648.0,346.0,4.0,6.0,0.0,0.0
1.639,12.842,79.508,0.0,0.0,6.011,533580.0,199234.0,149823488.0,56791040.0,379486208.0,382107648.0,346.0,4.0,6.0,0.0,0.0
0.563,16.056,78.873,0.0,0.0,4.507,504827.0,226960.0,149823488.0,56791040.0,379486208.0,382107648.0,345.0,3.0,6.0,0.0,0.0
0.877,18.713,76.316,0.292,0.0,3.801,515384.0,231113.0,149770240.0,56795136.0,379486208.0,382156800.0,346.0,3.0,6.0,0.0,0.0
0.857,20.571,74.571,0.0,0.0,4.0,466119.0,229418.0,149794816.0,56795136.0,379486208.0,382132224.0,347.0,4.0,6.0,0.0,0.0
0.565,9.605,84.463,0.0,0.0,5.367,478892.0,253359.0,149786624.0,56795136.0,379486208.0,382140416.0,346.0,3.0,6.0,0.0,0.0
1.397,10.056,85.754,0.0,0.0,2.793,443444.0,279917.0,149745664.0,56795136.0,379486208.0,382181376.0,345.0,3.0,6.0,0.0,0.0
0.840,11.204,83.473,0.0,0.0,4.482,531060.0,225935.0,149762048.0,56795136.0,379486208.0,382164992.0,345.0,3.0,6.0,0.0,0.0
0.559,10.894,83.799,0.279,0.0,4.469,469912.0,241390.0,149753856.0,56795136.0,379486208.0,382173184.0,346.0,4.0,6.0,0.0,0.0
0.556,12.778,82.222,0.0,0.0,4.444,530700.0,201231.0,149753856.0,56795136.0,379486208.0,382173184.0,345.0,3.0,6.0,0.0,0.0
0.548,14.795,80.548,0.0,0.0,4.110,574430.0,195885.0,149721088.0,56795136.0,379486208.0,382205952.0,346.0,4.0,6.0,0.0,0.0
0.783,10.966,80.679,0.0,0.0,7.572,510814.0,230472.0,149729280.0,56795136.0,379486208.0,382197760.0,345.0,3.0,6.0,0.0,0.0
0.783,14.621,78.068,0.0,0.0,6.527,570548.0,201027.0,149753856.0,56795136.0,379486208.0,382173184.0,345.0,3.0,6.0,0.0,0.0
1.055,13.456,79.156,0.0,0.0,6.332,504804.0,240489.0,149700608.0,56799232.0,379486208.0,382222336.0,345.0,4.0,6.0,0.0,0.0
0.532,11.170,81.383,0.0,0.0,6.915,424888.0,282044.0,149725184.0,56799232.0,379486208.0,382197760.0,346.0,4.0,6.0,0.0,0.0
1.111,16.389,75.0,0.0,0.0,7.500,507272.0,217001.0,149741568.0,56799232.0,379486208.0,382181376.0,345.0,3.0,6.0,0.0,0.0
0.567,18.414,74.504,0.0,0.0,6.516,489788.0,233436.0,149733376.0,56799232.0,379486208.0,382189568.0,346.0,4.0,6.0,0.0,0.0
0.559,19.553,73.464,0.0,0.0,6.425,533702.0,203101.0,149860352.0,56799232.0,379486208.0,382062592.0,346.0,4.0,6.0,0.0,0.0
0.840,10.644,83.754,0.0,0.0,4.762,498518.0,219112.0,149733376.0,56807424.0,379486208.0,382181376.0,345.0,3.0,6.0,0.0,0.0
1.111,12.500,81.944,0.0,0.0,4.444,488948.0,212885.0,149733376.0,56807424.0,379486208.0,382181376.0,345.0,3.0,6.0,0.0,0.0
1.156,9.538,85.549,0.0,0.0,3.757,526984.0,206404.0,149868544.0,56807424.0,379486208.0,382046208.0,346.0,4.0,6.0,0.0,0.0
1.120,10.924,83.754,0.0,0.0,4.202,502684.0,230027.0,149860352.0,56807424.0,379486208.0,382054400.0,345.0,4.0,6.0,0.0,0.0
0.843,13.483,83.989,0.0,0.0,1.685,511487.0,219022.0,149884928.0,56807424.0,379486208.0,382029824.0,345.0,3.0,6.0,0.0,0.0
0.568,13.920,83.523,0.0,0.0,1.989,542604.0,189259.0,149745664.0,56811520.0,379486208.0,382164992.0,345.0,3.0,6.0,0.0,0.0
0.811,13.514,81.351,0.0,0.0,4.324,501556.0,220913.0,149790720.0,56811520.0,379490304.0,382115840.0,345.0,3.0,6.0,0.0,0.0
1.093,13.115,82.240,0.0,0.0,3.552,472508.0,230300.0,149733376.0,56811520.0,379490304.0,382173184.0,346.0,4.0,6.0,0.0,0.0
0.542,14.363,81.843,0.0,0.0,3.252,464828.0,256919.0,149741568.0,56811520.0,379490304.0,382164992.0,345.0,3.0,6.0,0.0,0.0
1.090,13.079,81.199,0.0,0.0,4.632,494820.0,223175.0,149741568.0,56811520.0,379490304.0,382164992.0,345.0,3.0,6.0,0.0,0.0
1.114,20.334,73.816,0.279,0.0,4.457,507884.0,216784.0,149741568.0,56815616.0,379486208.0,382164992.0,346.0,4.0,6.0,0.0,0.0
1.653,23.140,69.972,0.0,0.0,5.234,527696.0,193844.0,149766144.0,56815616.0,379486208.0,382140416.0,346.0,4.0,6.0,0.0,0.0
1.681,17.927,77.311,0.0,0.0,3.081,445326.0,191084.0,149737472.0,56815616.0,379490304.0,382164992.0,345.0,3.0,6.0,0.0,0.0
1.389,12.222,81.667,0.0,0.0,4.722,488732.0,210814.0,149598208.0,56815616.0,379494400.0,382300160.0,346.0,4.0,6.0,0.0,0.0
1.090,13.079,82.289,0.0,0.0,3.542,503392.0,210835.0,149606400.0,56815616.0,379494400.0,382291968.0,345.0,3.0,6.0,0.0,0.0
0.551,11.570,83.471,0.0,0.0,4.408,474480.0,275997.0,149598208.0,56815616.0,379494400.0,382300160.0,345.0,3.0,6.0,0.0,0.0
0.543,10.054,85.870,0.0,0.0,3.533,391304.0,165734.0,149594112.0,56819712.0,379494400.0,382300160.0,346.0,4.0,6.0,0.0,0.0
0.792,12.665,80.739,0.0,0.0,5.805,464860.0,247397.0,149725184.0,56823808.0,379494400.0,382164992.0,345.0,3.0,6.0,0.0,0.0
0.515,12.629,79.897,0.0,0.0,6.959,508104.0,227850.0,149704704.0,56823808.0,379498496.0,382181376.0,346.0,4.0,6.0,0.0,0.0
